VALUE	BOUNCE_RATE	FREQUENCY	TIMER
24430	0.660232	42894	DOM Ready
3370	0.497919	956667	DOM Ready
3090	0.496387	962858	DOM Ready
10020	0.568226	253869	DOM Ready
27560	0.665478	31406	DOM Ready
29660	0.677101	25971	DOM Ready
3750	0.501239	923294	DOM Ready
23890	0.656918	45170	DOM Ready
9090	0.559133	303470	DOM Ready
17340	0.625489	89466	DOM Ready
4450	0.507228	820012	DOM Ready
17240	0.625817	90683	DOM Ready
18900	0.638244	74224	DOM Ready
320	0.887222	411391	DOM Ready
700	0.716303	531972	DOM Ready
9640	0.564206	273083	DOM Ready
1700	0.533734	796386	DOM Ready
750	0.699856	554457	DOM Ready
12010	0.587427	183061	DOM Ready
17170	0.62772	90980	DOM Ready
17520	0.628711	87945	DOM Ready
15420	0.615903	112758	DOM Ready
29670	0.68045	25442	DOM Ready
2970	0.496721	964882	DOM Ready
4890	0.512596	745147	DOM Ready
27770	0.668407	30833	DOM Ready
10840	0.577186	220473	DOM Ready
17020	0.62482	93134	DOM Ready
14120	0.605492	134527	DOM Ready
9160	0.558448	298760	DOM Ready
25520	0.659805	38181	DOM Ready
15780	0.61661	107418	DOM Ready
13970	0.603786	137832	DOM Ready
2120	0.511398	883611	DOM Ready
3990	0.503645	890729	DOM Ready
7790	0.543819	393438	DOM Ready
15090	0.611042	118311	DOM Ready
12880	0.596948	160741	DOM Ready
26150	0.660288	35901	DOM Ready
12320	0.591137	174775	DOM Ready
17740	0.628384	85540	DOM Ready
18690	0.637179	75974	DOM Ready
26130	0.665139	36006	DOM Ready
24380	0.656711	42990	DOM Ready
28050	0.662948	30031	DOM Ready
3240	0.495908	962085	DOM Ready
8550	0.553041	338118	DOM Ready
3200	0.496013	965567	DOM Ready
3060	0.49623	962538	DOM Ready
10640	0.575747	227916	DOM Ready
12290	0.588529	175818	DOM Ready
4930	0.512632	740514	DOM Ready
12460	0.591767	170961	DOM Ready
25860	0.663327	37030	DOM Ready
29930	0.674411	25609	DOM Ready
19240	0.639703	71405	DOM Ready
1390	0.564152	709889	DOM Ready
14320	0.607642	130521	DOM Ready
3320	0.498356	959937	DOM Ready
18980	0.638807	73357	DOM Ready
3560	0.499542	942932	DOM Ready
20610	0.644852	61549	DOM Ready
7880	0.544324	387506	DOM Ready
15220	0.614185	116924	DOM Ready
20090	0.641144	64976	DOM Ready
19570	0.640759	69413	DOM Ready
15550	0.614658	111309	DOM Ready
9250	0.559619	294781	DOM Ready
15280	0.612355	114899	DOM Ready
21970	0.650438	54285	DOM Ready
5290	0.522813	691156	DOM Ready
16040	0.617561	104780	DOM Ready
4630	0.510292	790067	DOM Ready
21940	0.647988	54660	DOM Ready
26540	0.66359	34458	DOM Ready
15570	0.615205	110711	DOM Ready
23320	0.653418	47931	DOM Ready
27640	0.668979	31137	DOM Ready
13660	0.598831	143421	DOM Ready
13860	0.604743	139102	DOM Ready
12950	0.595472	159796	DOM Ready
27840	0.666329	30629	DOM Ready
21240	0.646989	58409	DOM Ready
10730	0.577265	224261	DOM Ready
10770	0.57443	221893	DOM Ready
23460	0.654274	47422	DOM Ready
27630	0.670728	31026	DOM Ready
1540	0.555964	761353	DOM Ready
7270	0.538784	441483	DOM Ready
7850	0.54421	389989	DOM Ready
10200	0.5715	246824	DOM Ready
8840	0.554575	318206	DOM Ready
14510	0.608497	127294	DOM Ready
15730	0.617912	108386	DOM Ready
28210	0.667267	29444	DOM Ready
13120	0.598136	155580	DOM Ready
18400	0.632129	79169	DOM Ready
10190	0.568466	246240	DOM Ready
9480	0.560633	281132	DOM Ready
29950	0.671973	25318	DOM Ready
16390	0.623769	100696	DOM Ready
29510	0.674763	26473	DOM Ready
470	0.817807	450599	DOM Ready
3840	0.502153	911550	DOM Ready
14920	0.614555	121278	DOM Ready
2930	0.495209	964154	DOM Ready
4040	0.503741	885362	DOM Ready
4140	0.503895	868443	DOM Ready
23510	0.656205	46647	DOM Ready
20590	0.646911	61653	DOM Ready
17490	0.627476	87495	DOM Ready
11110	0.578016	211148	DOM Ready
11100	0.578581	211483	DOM Ready
21360	0.647729	57470	DOM Ready
26970	0.66779	33241	DOM Ready
14870	0.611987	122130	DOM Ready
3050	0.49666	966375	DOM Ready
7210	0.536465	446301	DOM Ready
19020	0.638651	73364	DOM Ready
5990	0.522683	587038	DOM Ready
3630	0.500026	937927	DOM Ready
14380	0.607675	129413	DOM Ready
6570	0.529651	516952	DOM Ready
14670	0.610379	125422	DOM Ready
6390	0.528078	537339	DOM Ready
27290	0.664853	32347	DOM Ready
28240	0.66936	29452	DOM Ready
25820	0.658575	37036	DOM Ready
12620	0.593193	168065	DOM Ready
6290	0.526721	549067	DOM Ready
26200	0.66648	35788	DOM Ready
6810	0.533548	487540	DOM Ready
24900	0.660416	41062	DOM Ready
7520	0.540626	417634	DOM Ready
15790	0.617946	107744	DOM Ready
14570	0.607947	127248	DOM Ready
26900	0.662428	33501	DOM Ready
19580	0.641693	68980	DOM Ready
28980	0.672729	27601	DOM Ready
24460	0.660479	42339	DOM Ready
27050	0.664469	33365	DOM Ready
15350	0.6172	115034	DOM Ready
500	0.804913	460477	DOM Ready
1140	0.599865	643353	DOM Ready
340	0.877443	414117	DOM Ready
420	0.840229	431392	DOM Ready
23030	0.656904	49374	DOM Ready
3520	0.498842	948236	DOM Ready
14030	0.604328	137111	DOM Ready
6670	0.530738	505769	DOM Ready
1650	0.538059	781896	DOM Ready
22720	0.654703	50736	DOM Ready
9460	0.561058	282258	DOM Ready
12220	0.589545	178553	DOM Ready
6360	0.527375	538636	DOM Ready
17620	0.628633	86152	DOM Ready
29780	0.677102	25937	DOM Ready
27180	0.665739	32343	DOM Ready
19430	0.640187	69614	DOM Ready
110	0.915541	207556	DOM Ready
4920	0.513524	741766	DOM Ready
7860	0.544869	388752	DOM Ready
7710	0.543038	400624	DOM Ready
25480	0.659616	38342	DOM Ready
14360	0.608536	130045	DOM Ready
13480	0.600925	148105	DOM Ready
23160	0.653109	48707	DOM Ready
18880	0.637145	74600	DOM Ready
24750	0.656634	41530	DOM Ready
8870	0.55497	316457	DOM Ready
20870	0.645255	59998	DOM Ready
13590	0.60267	146538	DOM Ready
16010	0.619803	104722	DOM Ready
20880	0.648142	60010	DOM Ready
13830	0.603434	140002	DOM Ready
27340	0.669163	31783	DOM Ready
27070	0.661878	33062	DOM Ready
2100	0.512405	880675	DOM Ready
11680	0.58445	192711	DOM Ready
10820	0.578657	222510	DOM Ready
4010	0.503818	889569	DOM Ready
12170	0.589677	178932	DOM Ready
7800	0.545081	394677	DOM Ready
12090	0.587601	181579	DOM Ready
21790	0.647671	55661	DOM Ready
24040	0.659676	44631	DOM Ready
3950	0.502894	899216	DOM Ready
7690	0.543169	401514	DOM Ready
18730	0.634516	75675	DOM Ready
11840	0.585179	187746	DOM Ready
21770	0.645784	55740	DOM Ready
21100	0.644847	59090	DOM Ready
26580	0.661661	34297	DOM Ready
18420	0.633493	78566	DOM Ready
22550	0.651635	51314	DOM Ready
20200	0.645504	64438	DOM Ready
29760	0.675461	25584	DOM Ready
11880	0.58515	187111	DOM Ready
19120	0.639965	72218	DOM Ready
11210	0.579111	207114	DOM Ready
22770	0.652796	50780	DOM Ready
28650	0.670679	28492	DOM Ready
12660	0.594272	166072	DOM Ready
24410	0.6559	43127	DOM Ready
9710	0.564963	268952	DOM Ready
12840	0.596025	161849	DOM Ready
5030	0.514972	725344	DOM Ready
8440	0.552252	344723	DOM Ready
2340	0.502547	915168	DOM Ready
15030	0.607774	119250	DOM Ready
24150	0.6596	43960	DOM Ready
29770	0.672361	26050	DOM Ready
26100	0.663437	36121	DOM Ready
18180	0.630362	80330	DOM Ready
20890	0.647661	59491	DOM Ready
15660	0.618407	109491	DOM Ready
5980	0.521961	589504	DOM Ready
4670	0.509893	783653	DOM Ready
8500	0.551689	340922	DOM Ready
6460	0.527976	527562	DOM Ready
6370	0.528415	540921	DOM Ready
7530	0.541472	417124	DOM Ready
9390	0.562783	286453	DOM Ready
9040	0.555634	306227	DOM Ready
26690	0.661546	34108	DOM Ready
13810	0.603308	140439	DOM Ready
17710	0.630829	85356	DOM Ready
16240	0.620078	102000	DOM Ready
13360	0.600975	149873	DOM Ready
27590	0.668233	31073	DOM Ready
3330	0.497824	961496	DOM Ready
9750	0.564785	268341	DOM Ready
4640	0.509711	785719	DOM Ready
22870	0.654002	49850	DOM Ready
4080	0.503205	879655	DOM Ready
12470	0.591237	171295	DOM Ready
18790	0.635484	75341	DOM Ready
16930	0.622444	93700	DOM Ready
4230	0.505131	854325	DOM Ready
530	0.790689	471008	DOM Ready
12610	0.593509	167455	DOM Ready
14990	0.614112	119698	DOM Ready
7700	0.544459	402723	DOM Ready
12700	0.593011	166110	DOM Ready
23550	0.652933	46504	DOM Ready
28640	0.670381	28715	DOM Ready
16250	0.621353	102309	DOM Ready
19970	0.643195	66308	DOM Ready
19880	0.64255	67064	DOM Ready
29120	0.676298	27340	DOM Ready
25120	0.656433	40193	DOM Ready
29260	0.677988	26822	DOM Ready
3530	0.49898	947277	DOM Ready
7920	0.545956	383626	DOM Ready
11300	0.580964	204214	DOM Ready
22410	0.650019	51960	DOM Ready
4020	0.503231	888383	DOM Ready
15020	0.612588	119666	DOM Ready
7440	0.541255	423072	DOM Ready
20660	0.643865	60696	DOM Ready
25540	0.658249	38136	DOM Ready
27100	0.664294	32728	DOM Ready
25060	0.659009	39875	DOM Ready
23450	0.65096	47539	DOM Ready
11020	0.577702	214294	DOM Ready
4360	0.507683	832403	DOM Ready
8010	0.546642	376034	DOM Ready
10940	0.576442	216563	DOM Ready
13040	0.594635	157315	DOM Ready
22040	0.650775	54432	DOM Ready
8430	0.550681	345445	DOM Ready
10810	0.577801	221642	DOM Ready
19710	0.645327	67947	DOM Ready
1350	0.568095	697801	DOM Ready
20460	0.647791	61986	DOM Ready
17810	0.627376	84549	DOM Ready
22290	0.655291	52743	DOM Ready
16980	0.624711	93296	DOM Ready
19140	0.641372	72083	DOM Ready
7320	0.53991	437373	DOM Ready
23980	0.656752	44749	DOM Ready
3410	0.498664	953129	DOM Ready
19850	0.639611	66689	DOM Ready
5060	0.513779	718207	DOM Ready
22310	0.649384	52673	DOM Ready
6650	0.531298	508180	DOM Ready
1760	0.529969	807728	DOM Ready
3000	0.495571	967245	DOM Ready
20640	0.646926	61075	DOM Ready
12850	0.593732	160815	DOM Ready
28780	0.673435	28120	DOM Ready
17870	0.631177	84024	DOM Ready
26760	0.660905	33905	DOM Ready
26860	0.664145	33702	DOM Ready
20850	0.646289	60394	DOM Ready
27040	0.663789	32783	DOM Ready
13920	0.605597	139157	DOM Ready
9840	0.566502	261623	DOM Ready
23150	0.654453	48390	DOM Ready
21620	0.650874	56312	DOM Ready
510	0.80224	462637	DOM Ready
6580	0.529745	515514	DOM Ready
14160	0.605692	134973	DOM Ready
18600	0.637307	76828	DOM Ready
28220	0.669462	29812	DOM Ready
23920	0.657924	45104	DOM Ready
14460	0.608368	128087	DOM Ready
16380	0.623583	100803	DOM Ready
12120	0.587918	180520	DOM Ready
25870	0.659055	37135	DOM Ready
1740	0.531221	803685	DOM Ready
14790	0.611051	122795	DOM Ready
12820	0.595888	162611	DOM Ready
8510	0.55328	339284	DOM Ready
8610	0.554398	332768	DOM Ready
9900	0.567837	260457	DOM Ready
12590	0.591074	167989	DOM Ready
23050	0.655048	49517	DOM Ready
28770	0.670672	28382	DOM Ready
20630	0.64702	61417	DOM Ready
4130	0.503349	871032	DOM Ready
7810	0.544477	391339	DOM Ready
16490	0.622401	99476	DOM Ready
4440	0.506969	819127	DOM Ready
5960	0.521547	590236	DOM Ready
26740	0.666011	34049	DOM Ready
28330	0.672126	29310	DOM Ready
8320	0.550205	353770	DOM Ready
7180	0.538952	450072	DOM Ready
3600	0.499293	941119	DOM Ready
14540	0.608792	127367	DOM Ready
11060	0.578313	213004	DOM Ready
23630	0.654563	46984	DOM Ready
20820	0.652589	60024	DOM Ready
17880	0.628932	83664	DOM Ready
17920	0.633543	83475	DOM Ready
19560	0.641332	68693	DOM Ready
370	0.861871	420287	DOM Ready
1800	0.526335	820191	DOM Ready
3080	0.495694	963818	DOM Ready
15800	0.619132	108405	DOM Ready
4600	0.507975	796216	DOM Ready
9060	0.559396	305365	DOM Ready
6330	0.527515	545425	DOM Ready
120	0.91751	221263	DOM Ready
8690	0.554192	327928	DOM Ready
11820	0.586917	189032	DOM Ready
13280	0.60089	152106	DOM Ready
21710	0.652187	55734	DOM Ready
13750	0.603547	142206	DOM Ready
29630	0.671429	26110	DOM Ready
24020	0.655607	44789	DOM Ready
5530	0.517979	647758	DOM Ready
310	0.890905	408040	DOM Ready
8090	0.548034	370933	DOM Ready
17030	0.625617	92555	DOM Ready
1970	0.517794	855500	DOM Ready
12490	0.59301	170336	DOM Ready
9450	0.563053	283373	DOM Ready
27460	0.661317	31590	DOM Ready
11760	0.585126	190354	DOM Ready
15270	0.613499	115842	DOM Ready
15450	0.614459	112857	DOM Ready
23100	0.653189	48897	DOM Ready
29700	0.674386	25865	DOM Ready
29050	0.667952	27234	DOM Ready
17950	0.632028	82778	DOM Ready
5270	0.516956	687147	DOM Ready
6560	0.529285	516323	DOM Ready
6230	0.525608	557412	DOM Ready
19760	0.643204	67624	DOM Ready
11620	0.584673	194955	DOM Ready
5250	0.516351	690079	DOM Ready
12070	0.587047	181626	DOM Ready
4910	0.513602	743357	DOM Ready
14650	0.608688	125800	DOM Ready
28830	0.67344	27560	DOM Ready
11410	0.58435	200558	DOM Ready
18040	0.632317	81894	DOM Ready
15680	0.619163	109220	DOM Ready
16290	0.623799	101810	DOM Ready
21660	0.650616	55552	DOM Ready
9960	0.567856	256218	DOM Ready
4480	0.506869	815968	DOM Ready
10740	0.576358	223394	DOM Ready
27880	0.666164	30509	DOM Ready
2730	0.497492	954635	DOM Ready
23310	0.654597	48080	DOM Ready
18080	0.632335	81781	DOM Ready
10100	0.570338	249787	DOM Ready
18870	0.637559	74368	DOM Ready
1120	0.602897	640063	DOM Ready
19070	0.635885	72944	DOM Ready
1040	0.623299	617712	DOM Ready
9800	0.565415	265276	DOM Ready
15340	0.615421	114585	DOM Ready
13720	0.600772	142733	DOM Ready
6630	0.53075	509049	DOM Ready
14620	0.609853	126150	DOM Ready
8360	0.549444	350425	DOM Ready
16940	0.625922	93697	DOM Ready
25450	0.660346	38657	DOM Ready
14610	0.609299	126309	DOM Ready
26220	0.661705	35939	DOM Ready
7360	0.538111	433392	DOM Ready
22660	0.646328	51084	DOM Ready
1940	0.519219	847668	DOM Ready
21320	0.646713	57367	DOM Ready
11120	0.578323	211107	DOM Ready
21230	0.64738	58244	DOM Ready
6140	0.525243	568603	DOM Ready
18760	0.63423	74555	DOM Ready
12370	0.592101	173168	DOM Ready
21570	0.651198	56158	DOM Ready
17990	0.632284	82686	DOM Ready
27970	0.671054	30239	DOM Ready
19170	0.63643	72132	DOM Ready
24580	0.659674	42042	DOM Ready
27440	0.666909	31586	DOM Ready
28350	0.669223	29340	DOM Ready
28620	0.663593	28519	DOM Ready
2980	0.496028	964780	DOM Ready
2600	0.497365	943925	DOM Ready
10790	0.576909	222933	DOM Ready
11460	0.582236	199658	DOM Ready
27140	0.665325	33035	DOM Ready
29540	0.671495	26511	DOM Ready
13900	0.603402	138818	DOM Ready
16880	0.62634	94570	DOM Ready
15710	0.616999	109185	DOM Ready
19410	0.635717	69888	DOM Ready
23010	0.656642	49214	DOM Ready
13690	0.60068	143291	DOM Ready
25670	0.659495	37741	DOM Ready
22340	0.649854	52598	DOM Ready
19460	0.639268	69736	DOM Ready
24090	0.654804	44117	DOM Ready
26020	0.658646	36695	DOM Ready
18770	0.636268	75388	DOM Ready
5840	0.520572	605288	DOM Ready
5450	0.516972	659370	DOM Ready
10150	0.570038	248087	DOM Ready
24470	0.65868	42696	DOM Ready
950	0.642809	603470	DOM Ready
10170	0.568519	246273	DOM Ready
17890	0.633048	83526	DOM Ready
22130	0.646502	54204	DOM Ready
14660	0.609052	125183	DOM Ready
20670	0.645178	61318	DOM Ready
13500	0.597982	147354	DOM Ready
21980	0.646253	54768	DOM Ready
7840	0.544518	389041	DOM Ready
5240	0.515723	688499	DOM Ready
1720	0.532842	798603	DOM Ready
9230	0.560104	294247	DOM Ready
13330	0.599131	150346	DOM Ready
13950	0.606261	137360	DOM Ready
15620	0.615878	110267	DOM Ready
6730	0.532077	497945	DOM Ready
22400	0.653247	52337	DOM Ready
20290	0.645782	63715	DOM Ready
8760	0.552468	322026	DOM Ready
1210	0.587626	656535	DOM Ready
17690	0.632808	85462	DOM Ready
17210	0.6266	90715	DOM Ready
7970	0.545285	379952	DOM Ready
19600	0.641854	69050	DOM Ready
2310	0.504987	909652	DOM Ready
19990	0.641585	66024	DOM Ready
24300	0.65768	43474	DOM Ready
24770	0.662365	41225	DOM Ready
29280	0.672555	27171	DOM Ready
29440	0.672347	26467	DOM Ready
13710	0.60029	142751	DOM Ready
8540	0.551842	337566	DOM Ready
21820	0.647982	54946	DOM Ready
7560	0.541708	412556	DOM Ready
7150	0.537386	453475	DOM Ready
29030	0.671928	27625	DOM Ready
11330	0.582215	204416	DOM Ready
19980	0.642575	66067	DOM Ready
27660	0.665116	31381	DOM Ready
4720	0.509341	774663	DOM Ready
3350	0.49811	960514	DOM Ready
8370	0.551029	349947	DOM Ready
4540	0.508442	803757	DOM Ready
100	0.914116	202738	DOM Ready
2110	0.510684	879644	DOM Ready
11250	0.580293	206856	DOM Ready
12810	0.594906	162651	DOM Ready
23140	0.655054	48767	DOM Ready
19750	0.640692	67758	DOM Ready
11150	0.579401	210300	DOM Ready
12420	0.590448	172818	DOM Ready
18490	0.634951	77491	DOM Ready
21860	0.647009	55092	DOM Ready
13210	0.59881	153269	DOM Ready
13250	0.597222	152538	DOM Ready
24930	0.657397	40744	DOM Ready
28940	0.672018	27846	DOM Ready
28500	0.66773	28844	DOM Ready
830	0.6772	578668	DOM Ready
1530	0.54916	747083	DOM Ready
5160	0.515177	700157	DOM Ready
5460	0.518728	657023	DOM Ready
11810	0.585417	188469	DOM Ready
18170	0.630436	80568	DOM Ready
8060	0.544915	373264	DOM Ready
15360	0.613572	113853	DOM Ready
17370	0.625406	89366	DOM Ready
12240	0.590923	176732	DOM Ready
25470	0.65632	38434	DOM Ready
19490	0.639222	69655	DOM Ready
4560	0.50846	800828	DOM Ready
13760	0.600499	141554	DOM Ready
29150	0.676092	27301	DOM Ready
20180	0.645596	64480	DOM Ready
27400	0.667252	32484	DOM Ready
11080	0.577838	211483	DOM Ready
6240	0.527413	557063	DOM Ready
4310	0.505188	840745	DOM Ready
24260	0.660334	43478	DOM Ready
1870	0.522299	835288	DOM Ready
14530	0.609861	127498	DOM Ready
5000	0.513532	730385	DOM Ready
26560	0.661616	34520	DOM Ready
3170	0.496379	966997	DOM Ready
29880	0.678924	25455	DOM Ready
24100	0.654774	44313	DOM Ready
9470	0.560965	281918	DOM Ready
5110	0.514165	710385	DOM Ready
15140	0.613488	117334	DOM Ready
9420	0.561621	285607	DOM Ready
17260	0.631791	89843	DOM Ready
11070	0.578428	211774	DOM Ready
17960	0.632376	82383	DOM Ready
16990	0.627421	93132	DOM Ready
28470	0.669188	28820	DOM Ready
20380	0.640296	63063	DOM Ready
29470	0.674151	26144	DOM Ready
28160	0.668508	29696	DOM Ready
24070	0.656574	44420	DOM Ready
2670	0.49752	949945	DOM Ready
2510	0.499586	931791	DOM Ready
9560	0.563262	276161	DOM Ready
24530	0.661451	42369	DOM Ready
29480	0.676965	26477	DOM Ready
13220	0.597858	153498	DOM Ready
26910	0.663679	33248	DOM Ready
28760	0.665463	28251	DOM Ready
10510	0.574077	233425	DOM Ready
29490	0.674171	26342	DOM Ready
17230	0.626265	90203	DOM Ready
8560	0.553171	335934	DOM Ready
3580	0.499291	944841	DOM Ready
7480	0.541545	420750	DOM Ready
15080	0.611408	117640	DOM Ready
22480	0.650396	52159	DOM Ready
3310	0.498491	959191	DOM Ready
20910	0.650438	59975	DOM Ready
25290	0.655329	38808	DOM Ready
22280	0.651877	53145	DOM Ready
27810	0.665544	30587	DOM Ready
25250	0.659031	39376	DOM Ready
27870	0.667873	30130	DOM Ready
28960	0.670266	27692	DOM Ready
1500	0.552001	740248	DOM Ready
4490	0.508286	812893	DOM Ready
21200	0.645444	58067	DOM Ready
8140	0.547305	366459	DOM Ready
16330	0.621303	100962	DOM Ready
7460	0.5402	423438	DOM Ready
25600	0.658883	37987	DOM Ready
16780	0.623317	96155	DOM Ready
14180	0.607692	134226	DOM Ready
12100	0.588528	180586	DOM Ready
21470	0.651578	57195	DOM Ready
16420	0.624703	100571	DOM Ready
2390	0.502739	920525	DOM Ready
5600	0.520003	640368	DOM Ready
8350	0.549202	351825	DOM Ready
5500	0.518523	653242	DOM Ready
28480	0.673503	28671	DOM Ready
5220	0.516169	694550	DOM Ready
7590	0.542529	411292	DOM Ready
13780	0.603598	140895	DOM Ready
19480	0.641438	69193	DOM Ready
20700	0.64727	60939	DOM Ready
25560	0.655543	38446	DOM Ready
3730	0.499793	925929	DOM Ready
3360	0.49826	958067	DOM Ready
2460	0.501167	929252	DOM Ready
17160	0.624927	90329	DOM Ready
13310	0.600013	150945	DOM Ready
7420	0.540327	426632	DOM Ready
9340	0.562407	288414	DOM Ready
22120	0.647844	54067	DOM Ready
3010	0.495493	962875	DOM Ready
27130	0.666738	32632	DOM Ready
22970	0.652014	49548	DOM Ready
29250	0.670723	26704	DOM Ready
19290	0.641292	71370	DOM Ready
25650	0.660527	37841	DOM Ready
25190	0.657957	39422	DOM Ready
250	0.911615	398473	DOM Ready
15430	0.614405	112530	DOM Ready
23720	0.654566	45864	DOM Ready
1780	0.528836	814685	DOM Ready
6790	0.532501	491207	DOM Ready
16640	0.624539	96801	DOM Ready
17770	0.631669	85073	DOM Ready
22920	0.651863	50078	DOM Ready
24330	0.655748	42922	DOM Ready
29290	0.675854	26886	DOM Ready
14330	0.607949	130386	DOM Ready
20480	0.644899	62509	DOM Ready
1620	0.540907	772123	DOM Ready
8270	0.549068	357351	DOM Ready
20930	0.64532	59775	DOM Ready
4830	0.510655	757852	DOM Ready
14930	0.613624	120916	DOM Ready
22890	0.653119	49798	DOM Ready
27890	0.66603	30359	DOM Ready
20040	0.643624	65386	DOM Ready
20370	0.645093	63273	DOM Ready
3460	0.498666	950940	DOM Ready
13520	0.60184	146715	DOM Ready
3500	0.498206	949684	DOM Ready
13450	0.59962	148334	DOM Ready
14130	0.605898	135239	DOM Ready
12540	0.591136	168978	DOM Ready
11720	0.586237	191924	DOM Ready
17820	0.630628	84779	DOM Ready
1310	0.573184	684641	DOM Ready
2170	0.50952	891443	DOM Ready
5040	0.51429	722585	DOM Ready
5760	0.521878	616757	DOM Ready
4240	0.506183	852488	DOM Ready
4650	0.509768	787629	DOM Ready
8100	0.548305	370232	DOM Ready
23740	0.655609	45820	DOM Ready
14750	0.609612	123782	DOM Ready
20310	0.643619	63766	DOM Ready
22560	0.652015	51804	DOM Ready
17350	0.628427	89280	DOM Ready
22990	0.651854	49508	DOM Ready
