IMAGE_SIZE,TTI,FREQ
45777,7106.000,3671
80727,3918.000,3671
310641,5688.500,3670
4486,5309.000,3669
525111,4813.000,3669
7397,4897.000,3669
37028,6929.000,3668
102703,736.000,3668
131473,4107.500,3668
8328,5799.000,3666
11239,6337.500,3666
3133,9514.000,3665
30799,3225.000,3665
13831,7110.000,3663
729203,7029.000,3661
132511,4784.000,3661
6697,4904.000,3661
1033048,5722.000,3659
25740,5013.000,3658
63198,5016.000,3658
1926902,7224.000,3657
1064599,6048.000,3657
74790,4027.000,3655
85969,5637.000,3655
394231,3945.000,3654
34287,5567.000,3653
43582,5907.000,3652
129258,5047.500,3652
689747,3965.000,3651
41887,3811.000,3651
397933,5037.000,3651
451,3694.000,3647
544714,4541.500,3646
7355,4317.000,3646
2545,7443.000,3645
2183924,3753.000,3644
11974,2138.000,3644
118014,3204.000,3643
26634,4693.500,3642
33295,6203.000,3642
1160445,3410.000,3641
49664,2696.000,3639
343999,5201.500,3638
65662,10122.500,3638
44011,7304.500,3638
16725,4001.500,3636
32727,2293.000,3636
3805,11899.000,3636
412369,3616.000,3636
19038,4596.000,3635
17481,2646.000,3635
277,7021.000,3635
5801,7951.000,3635
72216,6886.000,3634
7859,3207.500,3634
369380,7625.000,3633
10361,6044.000,3633
3699,7634.000,3631
150441,5225.000,3631
55462,2622.000,3630
58207,4589.000,3629
21126,3754.000,3629
178296,4346.000,3629
742228,2915.000,3628
34698,3990.000,3627
102236,6656.000,3627
178128,5993.000,3626
1737,1616.500,3624
208028,2582.000,3624
7078,7881.000,3620
2021378,5922.000,3619
1558138,6582.000,3619
7898,7237.000,3618
806,5542.500,3616
617605,3912.000,3615
150564,9887.000,3614
25208,5124.000,3612
21161,6448.000,3611
67996,4668.000,3608
404542,3379.000,3606
2532,2776.500,3606
3209,11383.000,3605
24165,2809.500,3602
120899,4867.500,3602
68254,5050.000,3602
293926,3965.000,3601
10865,5135.000,3598
421334,5283.000,3598
47746,13853.500,3596
76546,4981.000,3593
12691,2928.000,3593
902062,2777.000,3591
33238,6159.500,3590
477316,4197.000,3590
79676,3935.000,3587
246949,4509.000,3587
5820669,4894.000,3587
1078130,4131.000,3587
824478,3616.500,3586
282598,9606.500,3586
2293533,3184.000,3583
238013,1183.000,3583
9333,6716.500,3580
435768,8299.000,3580
3181484,7799.500,3580
18982,12409.000,3579
1442076,16528.500,3578
69705,10206.500,3578
3545,5401.000,3577
17189,1867.000,3576
93100,4388.000,3573
262291,7291.000,3573
515180,6368.000,3571
1045138,8064.000,3571
176028,5266.000,3570
3604362,4802.000,3569
30550,10255.500,3568
3870,11977.000,3568
136993,8110.000,3568
16783,3033.500,3566
1157234,10454.500,3566
149453,3966.500,3566
53752,2688.000,3565
135932,10258.000,3565
25446,4264.500,3564
11239052,6789.000,3563
773512,7739.000,3563
3435490,4661.000,3562
518555,4709.000,3562
146583,9347.000,3562
104988,4167.000,3561
1761117,7528.500,3560
34710,2020.000,3560
871,1259.500,3558
76255,6065.500,3558
28702,5313.500,3556
20998,1615.000,3555
3324,5306.000,3555
330359,4639.500,3554
73889,4760.500,3554
102317,3689.000,3553
421173,4942.500,3552
54914,7627.000,3551
5651,9008.500,3550
68918,2257.500,3548
3074,8784.000,3547
2202,3603.000,3546
52471,6080.500,3546
753098,4616.500,3546
61122,5376.000,3546
234410,1766.500,3544
93045,12369.500,3542
33041,5632.000,3542
366574,3380.000,3540
159473,7336.500,3540
71738,7524.500,3538
46926,4088.000,3538
3653,9541.000,3537
102459,3913.500,3534
14125,6555.000,3534
97852,4108.000,3533
528423,5272.000,3533
462307,4906.000,3532
471507,6281.000,3530
106670,3518.500,3530
24425,5929.000,3529
158181,5746.500,3528
112114,4570.000,3527
42193,7866.500,3524
141241,3115.000,3523
3637584,4249.000,3523
16800,3089.000,3522
32441,10240.500,3522
2142,3839.000,3521
15054,2866.000,3519
38549,13062.500,3518
41050,4234.500,3516
48354,4322.000,3514
3075512,3259.500,3514
182859,8266.500,3514
91059,6046.000,3514
656101,7327.000,3513
8777,5364.000,3512
678001,7144.000,3511
26261,4933.500,3510
117201,6431.000,3510
279050,3379.000,3509
6920,8758.000,3509
1420252,6965.500,3508
53560,5947.000,3507
1033090,6560.000,3505
53403,3092.000,3502
133353,6796.500,3502
30904,3647.000,3501
230598,4025.000,3501
9162,715.000,3500
725968,3638.000,3498
2056851,3952.500,3498
16386,3962.500,3496
82160,7664.000,3495
45229,5749.000,3495
157927,3219.500,3494
13924,3971.000,3493
576148,1921.000,3491
214108,7046.500,3488
300901,5547.000,3487
2453241,5561.500,3486
27659,1969.000,3485
34869,6351.000,3484
1480907,4940.000,3483
7916,4809.500,3482
38086,4104.000,3481
55850,4302.000,3481
73978,13313.500,3480
626168,7355.000,3479
247950,8567.000,3478
34848,13276.000,3478
72692,7720.000,3477
122966,3577.000,3476
695287,4003.000,3476
290036,10447.000,3476
53804,1938.000,3475
553019,10840.000,3475
3038838,4672.000,3474
464,9346.500,3474
39371,4306.000,3473
11318,8313.500,3472
1650558,8059.000,3471
411211,4853.000,3471
435684,6609.000,3471
9301,5492.000,3470
50570,6724.000,3469
137288,7933.000,3469
1102527,4506.000,3468
79411,3726.500,3468
3034792,4397.000,3466
52034,6127.000,3465
388968,6007.000,3463
143304,5669.000,3463
7433,2986.000,3463
3131808,6236.000,3462
58230,4808.500,3462
449883,9894.000,3462
366518,4712.500,3460
117289,4074.000,3459
183730,4614.000,3457
1398435,2818.000,3455
63813,15080.000,3455
1716,9402.000,3455
360796,3894.000,3453
255288,9710.500,3452
78238,3584.000,3451
228439,4217.000,3451
265037,6333.000,3451
124743,7866.000,3451
22714,3608.000,3449
11476,6325.000,3449
190586,2423.000,3448
3548903,1536.000,3446
17966,9751.000,3444
43751,7350.000,3443
229590,5509.000,3441
1403565,2027.000,3439
289852,5510.000,3439
657473,5032.000,3438
2009814,7818.500,3438
245514,7913.500,3438
161123,6156.000,3436
37394,6793.500,3434
12236,2380.500,3434
70906,3834.500,3430
8662,10229.000,3430
365068,11891.000,3430
26280,6163.000,3429
178380,5465.000,3429
1064601,7368.000,3429
69153,6868.000,3428
438336,7612.000,3427
133199,5708.000,3427
240120,9762.500,3426
52571,8010.500,3426
88669,7736.000,3424
5847,3163.000,3423
48884,7060.000,3423
109895,4480.500,3422
370189,4164.000,3421
7043,4052.000,3419
288443,6960.000,3418
72356,7727.000,3417
729338,3196.500,3416
614772,4242.500,3416
2214,7780.500,3416
270074,8534.000,3414
557688,9376.500,3414
3390,9651.500,3414
1800770,2377.000,3413
680917,3534.000,3412
716673,7490.000,3411
40269,5586.000,3410
350254,4260.000,3409
14971,2819.000,3407
26281,4799.000,3406
45964,2353.000,3405
14710,9466.500,3404
585800,6229.000,3403
33360,5239.000,3401
112196,10559.000,3401
33038,8122.500,3400
187658,5540.000,3400
314995,6046.000,3399
565867,1960.500,3398
28827,8694.000,3397
15728,2729.000,3397
35404,10245.000,3396
106423,6812.000,3395
233699,4509.000,3395
478022,7809.000,3393
15506,2817.000,3393
659472,4803.000,3391
122,7546.000,3391
252594,6530.000,3391
84646,12235.000,3390
907164,3192.000,3389
13743,6690.000,3387
702637,4631.000,3386
43666,6132.000,3385
68414,4800.000,3384
34557,3650.500,3384
149715,5307.000,3383
2394703,20246.000,3382
16503,5545.000,3381
2932,2522.500,3380
92420,7338.000,3379
14212,7675.500,3378
983659,3660.500,3378
447854,7879.000,3375
875888,5953.500,3374
404951,3094.500,3374
648856,4470.000,3373
30059,3106.000,3373
9309,6709.500,3372
91907,6911.500,3372
22954,3413.000,3371
319040,4424.000,3369
8031,5966.000,3367
811554,4634.000,3367
734452,6626.000,3367
322024,5350.000,3366
138530,5319.000,3365
297269,3737.000,3365
23710,5044.000,3365
8438,6622.000,3365
302,3124.000,3364
13991,3121.000,3364
13312,3954.500,3364
70306,7730.000,3362
55858,2948.000,3362
48741,2313.500,3360
65990,3973.000,3360
22742,9224.000,3359
11451,5026.000,3357
13741,17938.000,3357
58688,4792.000,3357
55396,8017.000,3356
50424,2615.500,3354
89510,7183.000,3353
272693,7745.000,3353
733748,4871.000,3353
3327,6708.000,3353
215163,3651.000,3353
202371,4310.000,3353
27733,7585.000,3353
11103,7386.000,3352
18704,5936.500,3352
105106,6500.000,3351
33802,2318.500,3350
122686,6609.000,3347
16582,1824.500,3346
58911,4713.000,3342
23667,8408.500,3342
2606,5247.000,3341
939704,8168.000,3341
2134451,8410.000,3340
524421,2945.000,3340
32119,4633.000,3339
1155774,5892.000,3339
30380,9549.000,3337
2160433,7199.000,3337
51662,2452.000,3337
26851,3756.000,3335
107196,1987.500,3334
36920,3674.000,3334
555268,6049.000,3333
287720,3339.000,3332
229641,4684.000,3332
75969,3295.000,3332
328929,5507.000,3331
229548,5111.500,3330
139001,6198.000,3328
84625,6628.000,3328
74548,3721.500,3328
133047,3772.000,3328
595805,4315.500,3328
38568,3884.500,3328
6607,5804.000,3327
212543,13662.000,3326
58154,7423.000,3324
1333588,5771.000,3324
392352,7495.000,3323
65851,5832.000,3321
226344,3476.000,3321
44438,4272.000,3319
156358,4506.500,3318
37206,5579.000,3318
64414,1568.000,3317
104239,3386.500,3316
25433,6966.000,3315
31777,3993.000,3315
76241,2018.000,3314
76354,6585.500,3314
171258,4798.000,3313
345869,5332.000,3313
67301,5019.000,3312
385767,4233.000,3312
391966,5006.000,3312
9430,7275.500,3310
94861,6912.000,3310
213346,7632.500,3310
50594,2662.000,3309
45368,7908.000,3309
23547,7961.000,3308
141253,3644.000,3307
2228,8799.500,3306
8501,6602.000,3305
10336,8416.000,3305
2473969,7993.000,3303
1234699,6935.000,3301
147450,6693.000,3300
52637,5488.500,3300
12177,332.000,3300
16190,3511.500,3300
156216,7352.000,3299
167388,3841.000,3298
280942,5289.500,3298
3716,10964.000,3297
51754,6019.000,3297
714919,5075.000,3296
5129279,4426.000,3295
20867,8392.000,3295
451028,7286.000,3295
5280185,4183.500,3294
119856,5989.000,3293
6146,5388.000,3293
15288,7534.500,3292
203288,12689.500,3290
14887,4228.000,3290
7292,12210.000,3289
81098,3327.000,3288
12312,2938.000,3288
12699,8391.000,3288
1000923,2540.500,3286
26622,3921.000,3286
55299,2980.500,3286
31374,4559.000,3285
7086,4612.000,3284
85156,6574.000,3284
85175,12732.500,3284
91432,7852.000,3282
137446,2988.000,3281
3572,7270.000,3281
29917,7037.500,3280
412904,4012.500,3276
41269,4445.000,3276
676680,5686.000,3275
69823,5330.000,3274
80599,3839.000,3274
28226,7039.500,3272
52168,1950.000,3271
3816,7836.000,3271
3127,9579.000,3271
195168,9518.000,3269
308178,4954.500,3268
9930,9487.000,3268
840,15542.000,3267
353490,5030.000,3267
400805,8715.000,3267
191941,5305.000,3267
4588969,4315.000,3267
90013,7130.000,3266
186936,4089.000,3266
700709,4461.000,3265
6416696,4020.000,3265
272042,7465.500,3264
135996,6068.500,3264
14144,3038.000,3264
41882,9099.500,3264
20046,9855.500,3260
3927,12388.500,3260
33784,9878.500,3260
337508,3989.000,3260
28444,5909.000,3257
100565,5088.000,3253
20342,6443.500,3252
12596,8337.000,3251
187883,5788.000,3250
380,6188.000,3249
196858,6053.000,3248
355306,8707.000,3246
8065,7495.000,3246
249056,6916.000,3245
84264,5883.000,3245
575170,6815.500,3244
16446,3344.000,3242
7513347,4401.000,3241
660605,35293.000,3241
115709,3163.000,3240
14113,3906.500,3240
415665,6229.000,3239
495,4872.500,3238
92546,8904.000,3238
12158,4067.500,3238
2058109,3608.500,3238
53458,17233.000,3236
424376,4366.000,3235
45832,3800.000,3233
134327,4297.000,3233
329348,5748.000,3232
1707424,3194.000,3231
267159,4258.000,3230
456397,3774.000,3230
121801,3617.000,3227
156094,8665.000,3227
8802,15164.000,3227
751303,4393.500,3226
67330,5003.000,3225
52144,7712.500,3224
420314,11664.000,3223
7628,10606.500,3222
219285,9536.000,3220
9175,4063.000,3219
449050,6726.000,3219
24304,5047.500,3218
18644,3254.500,3216
1992992,4421.000,3215
701,3803.000,3215
119056,12000.000,3215
5613,8868.000,3214
61562,4891.500,3212
45956,4446.000,3211
110748,14013.500,3210
14977,2420.000,3210
10108,8426.500,3210
50625,6359.000,3209
21165,4749.000,3208
28613,5164.000,3207
40609,7191.000,3207
284845,8007.000,3205
1483137,11663.000,3205
180454,6335.000,3203
669745,15183.000,3203
91506,4223.000,3203
56470,7462.000,3201
16442,8184.000,3200
18545,4791.500,3200
11725,4100.000,3199
43692,3305.000,3198
311219,3532.000,3198
4166,7342.000,3197
216237,5444.000,3197
11409,4551.500,3196
1621889,4858.500,3196
549932,4029.000,3195
280197,4256.000,3195
5840,6974.000,3195
13347,1470.000,3194
29558,3756.000,3192
36023,3513.000,3192
16982,3091.000,3191
193155,6838.000,3191
582784,4981.000,3190
5299,14953.500,3190
237960,4718.000,3189
7054,4154.000,3188
1621680,3917.000,3187
44523,2386.000,3184
31416,4924.000,3183
5418,3793.000,3181
302150,4657.000,3181
419953,6879.500,3180
25858,3582.000,3179
59070,7125.000,3179
18566,1854.000,3178
914047,4071.000,3178
61344,7574.000,3178
435388,10955.500,3176
53809,5724.000,3176
47455,5788.000,3175
14954,5036.000,3175
7291,6285.000,3174
50446,5395.000,3174
3710,7395.500,3174
159922,3144.000,3171
325979,13982.000,3171
6806791,5463.000,3169
24465,5316.500,3168
57779,4059.500,3168
873465,1837.000,3167
50205,6598.000,3166
31477,4085.500,3166
2672,2735.000,3166
72174,6902.000,3165
561424,4170.000,3164
209909,12394.500,3164
3637422,4295.000,3164
55791,6008.000,3164
51759,6731.000,3162
341272,8868.500,3162
7428,12089.000,3162
47263,7197.000,3162
11625,5904.000,3161
127750,5289.500,3160
277008,4523.000,3160
674023,10909.000,3159
133703,4453.000,3158
38045,3808.000,3157
284851,4100.000,3157
546895,3315.000,3157
3637,11375.500,3156
615558,3942.500,3156
50089,6053.000,3155
3332,3690.000,3154
17277,4768.500,3154
229591,5306.000,3153
598090,4020.000,3152
59054,7028.500,3152
259198,6568.500,3152
1008956,4583.000,3149
19612,3806.000,3149
293352,6499.000,3149
7720,8665.500,3148
1210235,6251.000,3147
24640,2443.000,3145
12722,8471.000,3144
41469,13875.000,3144
93181,6028.000,3143
51801,6058.000,3141
15111,4030.000,3140
180816,7420.000,3140
36821,6667.000,3140
363373,8730.000,3139
197229,7133.000,3138
197743,7327.000,3137
47553,6785.000,3137
10724,14115.000,3136
6832,7151.000,3136
15279,4779.500,3136
1389079,2881.500,3134
82360,3084.000,3134
30709,4053.000,3134
139423,4701.000,3133
161684,4936.000,3132
63676,8594.000,3131
2381,8835.000,3131
26783,4563.500,3130
1541446,9614.500,3130
24955,2885.500,3130
1153216,6607.000,3129
86959,3737.000,3129
50102,6417.500,3128
13710,7072.000,3127
45561,7299.500,3124
27147,9193.000,3123
9479,3813.000,3123
167472,3323.000,3122
332923,7941.000,3120
81343,11856.500,3120
19420,6703.000,3119
49035,3918.000,3119
42155,9681.000,3117
772791,3307.000,3117
285248,4085.000,3117
476579,5812.500,3116
104225,3952.500,3116
2011978,5936.000,3115
588752,2553.000,3113
10019,4816.500,3112
1407865,5843.000,3112
179286,8147.000,3111
137327,5586.500,3110
13957,3419.000,3109
172871,5108.000,3107
332458,9745.000,3107
127635,2775.000,3107
335493,7198.000,3105
55996,2600.000,3105
657511,5204.000,3105
71081,7825.000,3105
3483,9843.000,3105
46493,5701.500,3104
229875,4064.500,3104
308815,5080.000,3103
14483,2602.000,3103
512482,1043.000,3102
282690,3860.000,3102
2796315,3285.000,3102
408119,4026.000,3101
30704,9864.000,3101
37635,4358.000,3101
3072,10110.000,3100
149914,4157.000,3099
139040,3258.000,3098
4920,4158.000,3097
454837,6019.500,3096
33010,7104.500,3096
60218,7765.000,3096
184008,8062.000,3095
22915,8963.000,3094
166119,9394.000,3093
13775,4235.500,3092
5771,4411.000,3091
128001,8511.000,3091
35240,4555.000,3091
279,5901.000,3091
1774,2392.000,3091
8828,5120.500,3090
299641,6349.500,3090
1052846,5700.000,3090
22040,8360.000,3089
58504,2420.500,3088
965,7530.000,3088
193450,6072.000,3087
2900808,10547.000,3087
146424,660.500,3086
1413423,3631.000,3086
2516652,4820.000,3086
337204,4068.000,3085
75512,5752.000,3084
23030,2971.000,3084
250521,6375.000,3083
89647,6987.000,3081
19014,5481.000,3080
32543,13369.000,3080
56440,4409.500,3080
537941,5737.500,3080
42727,4187.000,3076
22616,4585.000,3075
10030,8244.000,3072
1899064,3975.000,3072
29949,4203.000,3071
38078,3137.000,3070
308983,3803.000,3069
42821,4308.000,3069
136598,4373.000,3068
141333,3390.000,3067
117247,3492.000,3067
418580,11924.000,3067
13354,7004.000,3067
2510,9286.000,3066
8536,3605.500,3066
23965,3759.500,3066
575200,4230.000,3066
30849,6988.500,3064
229549,5080.000,3063
25298,2913.000,3063
61953,8040.500,3062
57229,6197.500,3062
255425,4489.500,3062
193158,1695.000,3061
130461,4997.500,3060
309935,7178.000,3060
207015,5727.000,3058
80945,4589.000,3058
3821315,3914.500,3058
16326,9747.500,3058
356398,9097.000,3057
145990,5063.000,3055
2163658,8307.000,3055
55018,7797.500,3054
221553,5373.000,3053
389347,2905.000,3052
181722,12040.500,3052
190342,7986.500,3052
6744,3885.000,3051
68984,4152.000,3051
18789,3855.000,3050
492136,7700.000,3050
1780,3410.500,3050
414821,6921.000,3049
37531,6288.000,3049
118952,2942.500,3048
7306,7772.500,3048
776977,7157.000,3047
332016,3568.500,3046
92295,7314.500,3046
166630,3301.500,3046
219577,4195.000,3045
130912,9590.000,3045
545847,4094.000,3044
9619,2950.000,3044
574003,5195.000,3043
1734145,4066.000,3043
443014,5856.000,3042
931994,2919.000,3042
16408,9316.500,3042
4516,7971.000,3040
40163,4909.000,3040
7806,10065.500,3040
17287,4531.000,3040
174679,3484.000,3040
35368,3647.000,3039
657625,2654.000,3039
30240,9670.500,3038
4175,9923.000,3037
368111,3644.000,3037
90727,4367.000,3037
276218,4443.500,3036
729913,3290.000,3035
42378,26945.000,3035
132239,3989.000,3035
546841,4926.500,3034
59053,2709.500,3034
107874,7442.500,3034
45317,5935.000,3033
6756,8397.000,3032
235341,1162.000,3032
1505,5773.500,3032
313899,6856.500,3032
36534,5261.000,3031
474291,5340.000,3031
4337,2614.000,3029
639995,4920.000,3028
488995,6527.000,3027
1057664,6092.000,3027
34577,2765.000,3025
2115,6518.000,3025
2664,1799.500,3024
309275,6393.000,3024
4289766,5575.500,3024
34451,5734.500,3024
147573,3950.000,3023
352274,3522.000,3022
66318,3569.000,3022
93178,9682.000,3021
254237,4591.000,3019
101054,2973.000,3017
156469,4766.000,3017
516827,2399.000,3017
5106,7350.000,3015
2493969,7657.000,3015
149964,6524.000,3015
37659,5727.500,3014
587619,6208.000,3014
417315,5772.000,3014
28749,5891.000,3013
11092,3543.000,3013
6420,4269.000,3013
8396,6160.000,3011
318692,4310.000,3011
333774,4923.000,3011
239656,5249.000,3011
356560,8983.000,3010
81143,6653.500,3010
106786,5512.000,3009
871677,3853.000,3008
26921,1875.000,3008
209183,1824.000,3007
51208,4180.000,3007
1834567,4611.000,3005
29512,4523.000,3005
60012,6980.000,3005
168819,5817.000,3005
21360,9199.000,3003
74095,7711.000,3003
54796,7075.000,3002
161207,7269.500,3002
559243,7125.000,3001
127992,6655.000,3000
106265,1738.000,2999
84983,7447.000,2999
183742,5020.000,2998
35727,4896.000,2996
4208,7661.500,2996
61076,7236.000,2995
567166,4427.000,2995
289285,7049.000,2994
250485,4085.000,2994
2617,3964.500,2994
6254,1217.500,2994
15261,6678.000,2993
5640401,4566.500,2992
433341,4620.000,2992
24552,9075.000,2992
298375,7252.000,2991
72871,5762.000,2989
89038,8341.000,2987
23006,6336.000,2987
21090,3127.000,2987
159421,3225.500,2984
454251,3289.000,2984
135414,5227.000,2983
159875,7953.500,2982
3979,6039.500,2982
22114,7269.000,2982
79342,12673.000,2981
923,8865.000,2981
164835,3667.000,2980
622079,2233.500,2980
496726,2877.500,2980
1129769,4288.500,2980
764631,3904.000,2980
20078,3573.000,2979
242047,4241.000,2979
24682,2492.000,2979
45865,7963.000,2977
119586,3884.000,2975
208196,4307.000,2975
454963,5454.500,2974
721626,6545.500,2974
116016,7708.000,2973
55729,5994.000,2973
6650,9177.000,2973
543170,3224.000,2971
305465,2732.000,2971
74786,4254.000,2971
24634,8032.000,2971
1200391,3447.000,2970
652751,9664.000,2969
176045,4475.500,2968
180262,5061.500,2968
1045140,6983.500,2968
50232,4509.000,2968
28508,4315.500,2966
8318,10384.000,2963
683217,4193.000,2962
70054,1924.000,2961
64941,15709.000,2961
244580,10155.000,2959
514079,6357.000,2959
660886,4886.000,2958
18631,4218.500,2956
442401,6096.000,2956
1607758,3572.000,2956
634728,3808.000,2955
28680,6964.000,2955
657554,4837.500,2954
131502,7409.000,2953
288257,6034.000,2952
67016,3448.000,2951
26414,3537.000,2950
171960,2449.000,2949
64861,3565.000,2949
695272,4309.000,2949
180882,7453.000,2949
288535,6429.000,2947
37628,8958.000,2947
1024484,4908.000,2947
255755,5276.500,2946
71204,1750.000,2945
110664,11167.000,2943
4600124,4103.000,2943
28624,9140.000,2941
62662,1050.000,2941
1466,4143.500,2940
20369002,3545.000,2940
168650,13745.500,2938
18206,3186.000,2938
16627459,5710.500,2938
135266,4761.000,2938
39238,5918.000,2937
75783,5024.500,2936
8748,6689.000,2935
27226,6158.000,2935
24140,6316.000,2934
1232,4357.500,2934
96331,3357.500,2934
102275,4709.000,2933
6118,7782.000,2932
980619,4807.500,2932
235685,3950.500,2932
91029,7014.000,2931
3909436,3432.000,2931
161249,7311.000,2929
7529,4321.000,2929
217754,4960.000,2928
863831,2268.000,2927
7071,3758.000,2927
190548,5459.000,2926
3641625,4552.500,2926
306083,3506.000,2925
460525,2449.500,2924
7491,3641.000,2924
420073,5100.500,2924
283738,5793.000,2924
22322,2584.000,2923
52100,2767.000,2923
815820,3046.500,2922
19546,3338.000,2921
139730,5047.000,2921
3639,8211.000,2921
752,2632.000,2921
426535,3708.000,2921
119548,8038.000,2921
922720,2233.000,2921
9686,5790.000,2921
17085,3589.000,2919
565050,4530.000,2919
10104,5212.000,2918
4194,15776.500,2918
140150,4246.000,2917
147949,5654.000,2917
1318151,5011.000,2917
419610,3256.000,2916
759906,4590.000,2916
23386,4391.500,2916
27950,9571.000,2915
36347,1430.000,2915
56483,5597.000,2915
37660,5345.000,2914
29291,6820.000,2913
459823,6543.000,2913
5829,6582.000,2913
1973645,5448.000,2913
898093,4050.000,2913
14752,9005.000,2913
4006,4447.000,2912
175476,2221.500,2912
180606,5553.000,2912
8062,8508.000,2911
784,8775.000,2910
54666,4929.000,2910
412977,4113.500,2910
298871,6327.000,2909
68158,1157.000,2909
254635,7140.000,2907
193,5757.500,2906
31399,3718.500,2906
49936,3932.000,2905
39676,3120.000,2905
156172,5610.000,2905
61144,8421.000,2904
503706,4342.000,2903
3464,4904.000,2903
152175,2286.000,2903
1945,7796.000,2902
370764,3132.500,2902
252326,5815.000,2902
92195,6859.000,2901
33594,6032.000,2901
496125,3625.000,2900
282687,6283.000,2899
231465,8319.000,2899
438953,4626.500,2898
298865,8874.000,2898
2432771,4136.000,2897
1413470,6691.000,2897
28201,3727.000,2896
73721,5154.000,2895
9476,4150.000,2895
185949,1897.000,2894
7138,8039.000,2893
7776,3856.500,2892
40429,13929.000,2890
148177,3977.000,2890
235438,6037.500,2890
47096,4747.000,2888
5251,4377.500,2886
420228,3253.000,2886
744616,4911.000,2886
19910,2424.000,2885
10664,6151.000,2885
5253,4797.000,2885
449619,5730.500,2884
6979,3316.000,2883
59112,7419.000,2881
13914,7807.000,2881
333166,4608.000,2881
392650,7228.000,2880
4119576,2627.500,2880
17171,8861.000,2880
26301,4149.000,2879
32108,7580.000,2879
1866,3485.000,2879
78424,13643.000,2879
31363,4385.000,2879
48657,2629.000,2879
65993,3005.500,2878
50154,2317.000,2878
195671,11692.500,2878
24110,5430.500,2876
45213,1139.000,2876
4139,8181.000,2875
6755,8250.000,2874
91680,4115.500,2874
128171,6261.000,2873
18985,3838.000,2873
6447,8611.000,2873
56009,5812.000,2872
295188,6156.500,2872
335710,5696.500,2872
4126,12031.500,2872
52159,2611.000,2871
75381,6408.000,2871
3612020,2880.000,2871
9835,6041.000,2870
271407,9149.000,2869
118408,8527.000,2869
24803,4215.000,2869
167598,3926.000,2868
5424,3963.000,2868
135147,7841.000,2868
25637,6587.000,2867
333448,5774.000,2867
805407,14180.000,2867
1443113,4660.000,2867
20221,6304.000,2866
477311,4343.000,2866
717111,7166.000,2866
42037,3754.000,2865
58579,5973.500,2864
74576,5037.000,2861
17363439,5463.000,2860
176938,6284.500,2860
331374,6159.500,2858
25495,4678.500,2858
1683779,2400.000,2858
118281,12037.000,2858
346050,8764.000,2857
5140434,4313.000,2856
38119,4309.000,2855
66390,4964.500,2854
25217,2432.000,2854
31667,13128.000,2853
120879,4245.000,2853
359638,6458.000,2853
63258,5830.500,2852
1179881,6945.000,2852
15343,3106.500,2852
2696,8989.000,2851
337868,5501.000,2851
7756,4181.000,2850
3666724,12582.500,2850
6018,2612.000,2850
4213,7163.000,2849
553067,4126.000,2849
85954,7717.000,2849
145412,4705.000,2848
36277,5693.000,2847
120332,3261.500,2846
329105,4391.000,2845
48477,4688.000,2845
932927,9342.000,2844
305333,8416.500,2844
23844,3172.000,2843
906790,3103.000,2843
8201,4606.000,2841
174998,6708.000,2841
25851,8582.000,2841
7476,2525.000,2841
333859,7738.500,2840
22010,10263.500,2840
1595326,3690.000,2839
95495,6601.000,2839
151473,5415.500,2838
66478,4915.000,2838
41509,7642.000,2837
34986,8305.000,2837
9291,6532.000,2837
415539,7266.000,2837
556622,6801.000,2837
655912,4826.000,2836
295425,3872.500,2836
619266,4520.000,2836
174561,3791.500,2836
12384,12297.000,2835
36339,7363.000,2835
38688,7988.500,2834
776622,8379.000,2834
828125,6887.500,2834
211203,3349.000,2833
122264,2793.000,2833
370744,3585.000,2832
235480,6134.000,2832
41223,1743.000,2831
21994,6487.000,2831
61069,7836.000,2830
1236899,9312.000,2830
7383,7077.000,2829
4052106,5537.000,2829
2459,4620.000,2829
345051,6747.000,2828
355751,6291.500,2828
99764,4057.000,2827
103867,3929.500,2826
693001,4560.500,2826
735905,4748.000,2826
2934060,3655.000,2825
19610,2803.000,2825
5219825,4032.000,2825
711683,4945.000,2825
457771,3370.000,2824
17999,4063.500,2824
73763,5866.000,2824
3938756,3772.000,2823
294964,1728.000,2823
72376,5013.500,2822
10292,6185.000,2822
2467061,1792.500,2822
11855,2343.000,2819
34364,11918.000,2818
14228,9525.500,2818
454975,6318.000,2818
7854849,6151.500,2816
30066,1691.500,2816
2586,1116.500,2816
66025,2641.000,2816
