DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Mobile,34540,18219.500,26
Desktop,36210,4607.000,26
Mobile,32400,4788.000,26
Mobile,31840,9226.500,26
Tablet,18540,7475.000,26
Tablet,20840,5358.500,26
Tablet,26460,3368.000,26
Desktop,28710,8103.500,26
Mobile,29070,8389.500,26
Desktop,29640,13787.500,26
Mobile,66980,2060.500,26
Tablet,23620,11023.500,26
Desktop,38970,11574.000,26
Mobile,25390,10437.000,26
Tablet,19530,9725.000,26
Desktop,27850,17373.000,26
Desktop,38660,8342.500,26
Tablet,16450,8128.500,26
Mobile,29490,5565.000,26
Tablet,17820,7909.000,26
Tablet,17480,8814.500,26
Desktop,33930,13644.000,26
Desktop,69940,16348.000,26
Mobile,30460,6896.000,26
Tablet,22150,10709.500,26
Tablet,23480,10981.500,26
Desktop,30630,6283.500,26
Desktop,34520,14692.500,26
Desktop,29100,11221.500,26
Desktop,33650,8772.500,26
Mobile,27250,9306.500,26
Desktop,34480,11346.000,26
Tablet,16740,9226.500,26
Mobile,25760,3335.500,26
Desktop,27680,12439.500,26
Mobile,25140,7508.500,26
Mobile,25000,8805.500,26
Mobile,25550,9938.000,26
Tablet,18400,5095.000,25
Desktop,27400,13016.000,25
Tablet,26510,2956.000,25
Tablet,19140,11403.000,25
Desktop,32880,8725.000,25
Desktop,49310,2872.000,25
Desktop,30640,9134.000,25
Tablet,26550,3120.000,25
Mobile,34560,15232.000,25
Tablet,18640,11263.000,25
Mobile,26210,7454.000,25
Tablet,17870,10446.000,25
Desktop,27770,7304.000,25
Desktop,29050,6283.000,25
Mobile,25360,9699.000,25
Desktop,27590,8741.000,25
Desktop,28650,9251.000,25
Desktop,27410,8904.000,25
Tablet,16810,18044.000,25
Tablet,17750,11608.000,25
Mobile,26030,6592.000,25
Mobile,25640,8652.000,25
Desktop,31870,3920.000,25
Desktop,34020,12735.000,25
Desktop,27420,11624.000,25
Mobile,29810,6162.000,25
Tablet,18930,7778.000,25
Desktop,28250,12540.000,25
Mobile,30530,8246.000,25
Mobile,29670,23660.000,25
Mobile,34090,12041.000,25
Mobile,26450,7641.000,25
Mobile,27020,4254.000,25
Desktop,38670,7163.000,25
Desktop,44050,18427.000,25
Mobile,34570,18002.000,25
Mobile,25960,12572.000,25
Desktop,28160,13016.000,25
Mobile,33920,9499.000,25
Desktop,34760,16231.000,25
Desktop,29080,12170.000,25
Mobile,25350,12931.000,25
Desktop,33060,11854.000,25
Desktop,29550,14565.000,25
Mobile,25860,5226.000,25
Desktop,27600,8966.000,25
Mobile,25090,10320.500,24
Mobile,27150,10183.000,24
Mobile,25180,6433.500,24
Tablet,24310,13710.000,24
Desktop,29560,8287.000,24
Tablet,21570,8407.500,24
Desktop,27150,7582.500,24
Mobile,26090,7564.500,24
Tablet,21420,6193.000,24
Desktop,29220,7819.500,24
Desktop,30540,14190.000,24
Tablet,19710,11238.500,24
Tablet,18450,7945.500,24
Tablet,16900,14739.500,24
Tablet,23510,12618.000,24
Tablet,24870,13587.500,24
Tablet,24780,14225.500,24
Mobile,25750,9663.000,24
Desktop,34080,8119.000,24
Mobile,27860,4286.500,24
Desktop,30330,25940.000,24
Tablet,18030,7604.500,24
Desktop,27540,13370.000,24
Mobile,49430,3635.000,24
Mobile,34990,6951.000,24
Tablet,22710,12442.500,24
Tablet,24230,9880.500,24
Desktop,28170,11253.500,24
Mobile,29180,8423.500,24
Mobile,35250,8742.000,24
Mobile,30150,11426.000,24
Mobile,27550,7353.000,24
Mobile,32130,6644.500,24
Tablet,18580,9523.500,24
Mobile,26810,9079.000,24
Tablet,20170,9191.000,24
Tablet,18080,8210.000,24
Mobile,34530,18092.500,24
Desktop,29860,3410.500,24
Tablet,23520,11856.000,24
Desktop,28780,8990.000,24
Tablet,18590,10911.000,24
Tablet,20790,4300.500,24
Mobile,26220,10978.000,24
Mobile,28480,11487.500,24
Tablet,17930,10511.000,24
Desktop,34500,14613.500,24
Tablet,23730,13775.500,24
Mobile,25120,10016.000,24
Desktop,46360,6893.500,24
Mobile,26550,9534.000,24
Tablet,18410,8545.000,24
Desktop,27180,20056.000,24
Desktop,34210,12236.000,23
Mobile,25620,6845.000,23
Mobile,37940,25709.000,23
Mobile,30240,6224.000,23
Mobile,29210,7820.000,23
Mobile,26680,10452.000,23
Mobile,27590,20786.000,23
Mobile,38120,19781.000,23
Mobile,28060,2533.000,23
Desktop,69850,12611.000,23
Mobile,25110,8295.000,23
Desktop,27690,8414.000,23
Tablet,20610,13772.000,23
Desktop,29480,9236.000,23
Desktop,28810,15425.000,23
Mobile,35300,9382.000,23
Mobile,26870,14195.000,23
Mobile,26070,9984.000,23
Mobile,26930,9537.000,23
Desktop,32890,10542.000,23
Mobile,29260,12380.000,23
Tablet,18430,8247.000,23
Mobile,30280,14343.000,23
Desktop,28330,12677.000,23
Mobile,26240,17552.000,23
Mobile,25720,5322.000,23
Mobile,25850,8409.000,23
Desktop,31920,15074.000,23
Mobile,25220,4724.000,23
Mobile,26840,9062.000,23
Tablet,17990,6881.000,23
Desktop,30240,13734.000,23
Tablet,23680,12596.000,23
Tablet,24360,11723.000,23
Desktop,27810,9555.000,23
Mobile,26820,9595.000,23
Tablet,17960,8427.000,23
Mobile,35520,7952.000,23
Mobile,49510,4793.000,23
Tablet,22390,7623.000,23
Desktop,28980,11000.000,23
Tablet,20030,14451.000,23
Desktop,28260,8020.000,23
Mobile,26720,10781.000,23
Mobile,26850,12748.000,23
Desktop,34530,16499.000,23
Desktop,33520,6553.000,23
Desktop,34370,11307.000,23
Mobile,25240,9408.000,23
Desktop,28340,12292.000,23
Mobile,27910,6068.000,23
Desktop,28870,10557.000,23
Mobile,25400,8392.000,23
Tablet,19160,3909.000,23
Mobile,25880,7227.000,23
Mobile,25530,12876.000,23
Desktop,34460,15500.000,23
Mobile,38350,11982.000,23
Desktop,27710,14545.000,23
Desktop,28230,13514.000,23
Mobile,31990,17528.000,23
Desktop,38830,11213.000,23
Mobile,28970,12427.000,23
Mobile,34750,14331.000,22
Mobile,32040,7535.000,22
Desktop,32810,9338.000,22
Desktop,29450,7984.000,22
Tablet,17470,8871.500,22
Tablet,18490,5706.000,22
Desktop,28680,11753.000,22
Desktop,34030,9060.500,22
Tablet,18780,11793.000,22
Desktop,30010,9477.500,22
Desktop,29370,14293.000,22
Desktop,28150,11275.000,22
Mobile,31780,10570.000,22
Desktop,27700,11690.000,22
Mobile,25230,11845.500,22
Mobile,29500,9103.500,22
Tablet,22470,7831.500,22
Desktop,27820,8393.000,22
Mobile,34450,21820.000,22
Tablet,26520,3357.000,22
Desktop,34840,13986.500,22
Mobile,29060,17291.000,22
Desktop,34830,14636.500,22
Desktop,31730,3398.500,22
Mobile,26380,9420.000,22
Tablet,23490,9925.500,22
Desktop,25190,9270.000,22
Desktop,29790,9989.000,22
Desktop,27900,11351.500,22
Desktop,29510,8780.500,22
Mobile,27750,7902.000,22
Mobile,34670,19138.000,22
Desktop,34390,12274.000,22
Tablet,16510,10113.000,22
Tablet,22950,8487.500,22
Mobile,26260,8881.000,22
Tablet,19080,3767.500,22
Tablet,16730,11792.000,22
Desktop,29810,12082.500,22
Desktop,35990,3113.000,22
Desktop,34400,17398.000,22
Desktop,31860,6591.500,22
Tablet,18880,5991.000,22
Tablet,19030,9284.500,22
Mobile,34510,13398.500,22
Desktop,29300,11578.500,22
Desktop,29820,13299.000,22
Tablet,24640,14970.000,22
Mobile,29130,13583.500,22
Mobile,34610,13857.500,22
Desktop,28670,8418.500,22
Desktop,31950,18505.000,22
Desktop,32220,11071.500,22
Mobile,28490,14642.000,22
Tablet,24240,12645.500,22
Desktop,34090,8114.000,22
Tablet,20890,6653.000,22
Desktop,28400,8452.000,22
Tablet,24270,13338.500,22
Desktop,29780,10606.500,22
Desktop,66980,5530.000,22
Mobile,33930,9813.500,22
Desktop,27480,9886.500,22
Mobile,70070,11940.500,22
Desktop,28300,15460.500,22
Desktop,32930,9827.500,22
Desktop,28570,11236.500,22
Mobile,25330,10298.000,22
Desktop,36780,10680.500,22
Mobile,34000,16013.500,22
Desktop,28130,10219.000,22
Mobile,25480,9954.000,22
Tablet,24290,7768.500,22
Desktop,28460,6852.000,22
Desktop,28770,6465.500,22
Desktop,28140,11192.000,21
Desktop,34960,14701.000,21
Tablet,18560,7977.000,21
Desktop,25090,11167.000,21
Tablet,24170,8242.000,21
Desktop,33230,6322.000,21
Tablet,30550,13008.000,21
Tablet,17910,7796.000,21
Mobile,26910,10623.000,21
Tablet,21830,7527.000,21
Desktop,28010,16023.000,21
Mobile,27240,8184.000,21
Mobile,34650,18247.000,21
Desktop,25150,9663.000,21
Desktop,28040,10457.000,21
Mobile,34140,21804.000,21
Desktop,32570,5809.000,21
Desktop,72190,6653.000,21
Desktop,32940,9552.000,21
Desktop,32900,11502.000,21
Desktop,33140,11153.000,21
Desktop,42940,10754.000,21
Desktop,28200,13391.000,21
Mobile,30300,8056.000,21
Desktop,27800,11812.000,21
Mobile,25630,7944.000,21
Tablet,23500,9637.000,21
Desktop,46220,6168.000,21
Mobile,34950,7637.000,21
Desktop,30300,8580.000,21
Tablet,24420,14537.000,21
Desktop,31750,12524.000,21
Mobile,25820,11974.000,21
Mobile,34190,10936.000,21
Tablet,20750,8130.000,21
Mobile,27420,11125.000,21
Mobile,26860,10097.000,21
Tablet,18980,8110.000,21
Mobile,29690,7016.000,21
Desktop,28970,8424.000,21
Tablet,22420,12230.000,21
Desktop,27960,14698.000,21
Mobile,26880,3569.000,21
Desktop,30380,11393.000,21
Desktop,196650,15255.000,21
Mobile,30250,7247.000,21
Desktop,28580,10048.000,21
Desktop,33560,7824.000,21
Tablet,20820,6531.000,21
Tablet,20740,6159.000,21
Tablet,20850,5444.000,21
Desktop,34850,14996.000,21
Tablet,24650,10391.000,21
Mobile,26940,6753.000,21
Desktop,31040,9218.000,21
Mobile,29120,14041.000,21
Mobile,29080,10707.000,21
Desktop,27460,17262.000,21
Mobile,26620,6131.000,21
Tablet,22200,7733.000,21
Mobile,25410,9583.000,21
Desktop,38680,6726.000,21
Tablet,18620,8694.000,21
Mobile,35070,16287.000,21
Mobile,25280,8019.000,21
Tablet,17860,8697.000,21
Mobile,32410,10440.000,21
Tablet,20870,6096.000,21
Desktop,29700,9457.000,21
Tablet,21480,16165.000,21
Mobile,26140,5136.000,21
Mobile,31070,5454.000,21
Tablet,20680,5814.000,21
Mobile,26980,12701.000,21
Desktop,68140,23372.000,21
Mobile,32100,4962.000,21
Mobile,35340,7061.000,21
Tablet,20300,11290.000,21
Tablet,23690,9484.000,21
Tablet,24450,11970.000,21
Desktop,32520,8182.000,21
Mobile,26010,12969.000,21
Tablet,17970,5706.000,21
Mobile,28120,4629.000,21
Desktop,33600,7006.000,21
Desktop,28620,6997.000,21
Desktop,29310,9338.000,21
Mobile,25740,7665.000,21
Mobile,32180,13287.000,21
Mobile,26300,5827.500,20
Desktop,42670,2545.500,20
Tablet,18710,7712.500,20
Tablet,24660,12157.500,20
Tablet,24520,13600.000,20
Desktop,28490,7905.500,20
Desktop,29520,12495.500,20
Mobile,33630,10801.000,20
Mobile,28160,4944.000,20
Mobile,32800,30963.000,20
Tablet,19050,6634.500,20
Mobile,34550,20386.000,20
Tablet,22190,6658.000,20
Tablet,20510,10782.500,20
Desktop,27840,11616.000,20
Tablet,20380,6303.000,20
Desktop,32660,8215.500,20
Mobile,32350,3410.000,20
Mobile,41230,22910.000,20
Mobile,26180,10419.500,20
Mobile,34830,13803.500,20
Tablet,24860,13300.500,20
Mobile,32020,16742.000,20
Mobile,25320,9168.500,20
Mobile,31960,8420.500,20
Mobile,25430,8026.000,20
Mobile,27920,6248.000,20
Mobile,25150,14053.000,20
Desktop,43020,11408.000,20
Tablet,18570,8464.500,20
Desktop,27450,6191.000,20
Desktop,69930,22265.000,20
Mobile,25300,6453.000,20
Mobile,30490,6975.500,20
Tablet,20930,7853.500,20
Desktop,34450,19139.500,20
Mobile,28670,8631.500,20
Tablet,18970,7130.500,20
Desktop,27170,20279.500,20
Desktop,30480,10913.000,20
Desktop,30110,13073.500,20
Desktop,28240,17395.500,20
Desktop,34740,10322.000,20
Mobile,34640,13440.500,20
Tablet,24330,11514.000,20
Desktop,31580,9090.500,20
Desktop,50530,12824.500,20
Desktop,31280,8358.000,20
Desktop,68110,20893.000,20
Mobile,31640,6675.000,20
Tablet,17980,6044.500,20
Desktop,28060,9962.000,20
Mobile,26270,11861.500,20
Mobile,29400,12946.000,20
Tablet,17880,8762.000,20
Desktop,33570,5369.000,20
Tablet,18470,6765.500,20
Mobile,29760,8682.000,20
Tablet,24320,7175.500,20
Tablet,22360,8072.500,20
Mobile,30540,7725.500,20
Desktop,32390,17892.000,20
Mobile,35280,7139.500,20
Tablet,24110,10592.000,20
Mobile,31880,8281.000,20
Tablet,22480,11268.500,20
Desktop,34120,8864.000,20
Tablet,18320,8722.000,20
Tablet,19350,6436.500,20
Desktop,32760,18191.000,20
Mobile,25990,14396.000,20
Desktop,30790,12518.500,20
Tablet,18720,11078.500,20
Mobile,27000,12065.500,20
Tablet,19210,8534.000,20
Mobile,26340,12532.000,20
Mobile,26530,9859.000,20
Desktop,28290,8091.000,20
Mobile,25520,6159.500,20
Desktop,31880,20021.000,20
Mobile,34360,10095.000,20
Mobile,26200,8302.500,20
Desktop,38010,23034.500,20
Desktop,39390,16014.500,20
Tablet,26540,3719.500,20
Mobile,29050,5946.500,20
Mobile,29300,12959.500,20
Desktop,29720,14244.000,20
Desktop,27760,10075.000,20
Desktop,31930,14204.000,20
Tablet,20110,6364.000,20
Tablet,19040,9447.000,20
Desktop,34630,16499.500,20
Mobile,25470,6203.000,20
Desktop,27550,9797.000,20
Desktop,31960,8186.500,20
Mobile,26790,7275.500,20
Mobile,26020,4942.500,20
Mobile,28310,12283.000,20
Desktop,31900,23870.500,20
Tablet,22820,3229.000,20
Mobile,27490,11599.500,20
Desktop,31650,10600.500,20
Desktop,29680,10137.500,20
Desktop,31890,21689.500,20
Tablet,19520,7760.000,20
Desktop,29000,6711.000,19
Desktop,31850,15063.000,19
Desktop,28940,7762.000,19
Mobile,27700,7074.000,19
Desktop,30080,12263.000,19
Desktop,34550,17140.000,19
Tablet,20050,9937.000,19
Mobile,25710,7851.000,19
Mobile,38110,23047.000,19
Mobile,26000,5022.000,19
Desktop,28500,9295.000,19
Mobile,28150,15685.000,19
Mobile,30350,7608.000,19
Tablet,24530,11889.000,19
Tablet,19220,5998.000,19
Desktop,27630,11853.000,19
Desktop,30060,11384.000,19
Tablet,21460,14012.000,19
Desktop,34690,14534.000,19
Mobile,28620,3722.000,19
Mobile,34080,5847.000,19
Mobile,27800,10351.000,19
Mobile,27720,6397.000,19
Desktop,37570,6587.000,19
Desktop,36440,6527.000,19
Desktop,27890,15162.000,19
Desktop,27670,9725.000,19
Desktop,34010,7983.000,19
Desktop,34170,10655.000,19
Tablet,23540,7173.000,19
Mobile,27710,6773.000,19
Mobile,25460,9924.000,19
Mobile,29840,13643.000,19
Desktop,36280,12903.000,19
Tablet,23310,6464.000,19
Desktop,32720,13817.000,19
Mobile,26640,4200.000,19
Desktop,43030,9217.000,19
Desktop,27930,6585.000,19
Desktop,29030,16533.000,19
Desktop,31530,16819.000,19
Tablet,24140,6562.000,19
Desktop,34800,17403.000,19
Desktop,33990,20561.000,19
Mobile,25930,5018.000,19
Mobile,29530,4551.000,19
Tablet,21540,7942.000,19
Desktop,27780,7514.000,19
Mobile,49570,3262.000,19
Desktop,30850,13299.000,19
Desktop,28600,10412.000,19
Desktop,34360,11535.000,19
Desktop,28760,10100.000,19
Tablet,20390,8089.000,19
Desktop,30970,9581.000,19
Desktop,29250,7471.000,19
Desktop,33390,8366.000,19
Desktop,28840,7286.000,19
Mobile,29330,11641.000,19
Tablet,22410,10780.000,19
Desktop,29010,16451.000,19
Desktop,30860,9453.000,19
Desktop,34560,19011.000,19
Tablet,26530,2891.000,19
Mobile,25690,5924.000,19
Mobile,34370,13853.000,19
Desktop,37950,21230.000,19
Desktop,30200,10612.000,19
Desktop,34880,12212.000,19
Desktop,30670,12362.000,18
Desktop,38050,9463.000,18
Tablet,21530,8619.000,18
Desktop,31090,10071.000,18
Tablet,20060,7886.500,18
Mobile,25160,5754.500,18
Tablet,18530,5046.500,18
Desktop,27470,12211.000,18
Mobile,26690,14355.500,18
Desktop,32830,9809.000,18
Desktop,28390,11756.500,18
Desktop,29120,18966.000,18
Desktop,32320,6167.500,18
Mobile,29270,11484.000,18
Tablet,19260,8506.000,18
Desktop,34330,12754.000,18
Tablet,16550,8546.000,18
Desktop,34810,7118.000,18
Mobile,26360,4498.000,18
Desktop,28480,7484.000,18
Mobile,32030,9698.500,18
Desktop,28450,13499.500,18
Mobile,25170,6751.500,18
Desktop,37790,17210.500,18
Mobile,28680,3520.000,18
Mobile,29430,15250.000,18
Desktop,35220,12041.500,18
Tablet,23700,6705.000,18
Tablet,49350,1626.000,18
Tablet,19740,9049.500,18
Mobile,40840,9929.500,18
Desktop,38730,4867.000,18
Desktop,34470,8609.500,18
Desktop,28190,9635.500,18
Mobile,26400,11302.000,18
Desktop,69910,5142.500,18
Desktop,28930,10575.000,18
Mobile,37900,4506.000,18
Desktop,27720,5671.500,18
Tablet,21900,6322.500,18
Desktop,30730,8888.500,18
Mobile,29880,7958.500,18
Desktop,29630,3474.500,18
Mobile,26160,9075.500,18
Desktop,68100,20713.000,18
Desktop,27570,8510.500,18
Mobile,27060,10684.500,18
Desktop,37860,20459.000,18
Mobile,28280,17230.500,18
Mobile,29730,16091.500,18
Mobile,28360,13701.000,18
Mobile,27620,11629.500,18
Desktop,28050,10915.000,18
Tablet,18510,10364.000,18
Mobile,29820,10485.000,18
Mobile,30310,13806.000,18
Desktop,34660,15802.500,18
Desktop,30650,13266.500,18
Tablet,19120,10215.000,18
Desktop,31940,16031.000,18
Desktop,29940,10702.500,18
Mobile,30720,19257.000,18
Mobile,26350,10402.500,18
Mobile,25950,6814.500,18
Desktop,27660,10317.500,18
Desktop,31600,10506.000,18
Mobile,29830,9528.000,18
Desktop,35630,11553.000,18
Mobile,29290,3764.500,18
Mobile,25670,7078.500,18
Mobile,38100,15802.000,18
Desktop,31050,7053.500,18
Mobile,30550,12489.500,18
Desktop,31030,12424.000,18
Tablet,18750,8595.500,18
Mobile,25700,8286.500,18
Desktop,35980,3913.500,18
Tablet,18660,5250.000,18
Mobile,30410,4638.500,18
Desktop,29990,9790.500,18
Desktop,34780,11465.000,18
Mobile,34820,14062.000,18
Tablet,18950,6887.500,18
Mobile,28720,5658.500,18
Mobile,26480,4405.500,18
Mobile,27010,13729.500,18
Tablet,22510,13690.500,18
Tablet,18740,8682.000,18
Desktop,49410,3383.500,18
Desktop,38580,22375.000,18
Desktop,33800,5432.500,18
Mobile,26490,11417.500,18
Mobile,38900,5739.500,18
Tablet,18900,13520.000,18
Mobile,26370,10727.000,17
Desktop,29800,3409.000,17
Mobile,32060,11729.000,17
Mobile,34680,14935.000,17
Tablet,18520,11052.000,17
Mobile,28830,6726.000,17
Mobile,32110,14636.000,17
Mobile,27530,10515.000,17
Mobile,34600,11752.000,17
Desktop,30510,14818.000,17
Desktop,34310,13355.000,17
Mobile,25810,11891.000,17
Mobile,26440,4389.000,17
Mobile,27190,10341.000,17
Desktop,30600,9818.000,17
Desktop,27920,6949.000,17
Desktop,33040,10599.000,17
Tablet,21100,6624.000,17
Mobile,26890,11154.000,17
Tablet,20040,8538.000,17
Tablet,23070,12515.000,17
Mobile,33990,18737.000,17
Mobile,29580,8448.000,17
Mobile,47750,4461.000,17
Desktop,29600,15096.000,17
Tablet,18340,11264.000,17
Desktop,29890,13392.000,17
Mobile,32070,17416.000,17
Tablet,18420,12152.000,17
Desktop,27870,14587.000,17
Tablet,23030,7748.000,17
Mobile,31950,5824.000,17
Mobile,35310,9453.000,17
Desktop,67490,2529.000,17
Desktop,33770,9222.000,17
Tablet,18830,8679.000,17
Desktop,31380,8654.000,17
Desktop,36200,7290.000,17
Mobile,26250,4631.000,17
Tablet,19770,11578.000,17
Desktop,29460,10109.000,17
Tablet,23000,8257.000,17
Mobile,38090,18690.000,17
Desktop,29170,15523.000,17
Tablet,22230,14005.000,17
Mobile,25580,7333.000,17
Desktop,28310,13292.000,17
Tablet,22920,9719.000,17
Desktop,29760,9602.000,17
Desktop,31590,9583.000,17
Mobile,26060,7162.000,17
Desktop,29610,16373.000,17
Desktop,31440,7411.000,17
Tablet,52420,9432.000,17
Tablet,18770,10022.000,17
Desktop,34820,12723.000,17
Mobile,34280,8784.000,17
Desktop,29730,16552.000,17
Tablet,18360,6471.000,17
Desktop,35310,12107.000,17
Mobile,29250,5974.000,17
Tablet,18910,7925.000,17
Tablet,24340,12003.000,17
Tablet,24430,13707.000,17
Mobile,25900,7405.000,17
Tablet,17890,9124.000,17
Mobile,27480,9315.000,17
Desktop,29670,10314.000,17
Mobile,29600,5982.000,17
Tablet,23650,11782.000,17
Tablet,23140,8271.000,17
Mobile,34690,13761.000,17
Mobile,34250,21761.000,17
Mobile,26650,9163.000,17
Tablet,19400,8916.000,17
Mobile,27930,5324.000,17
Mobile,29030,3264.000,17
Tablet,19110,5846.000,17
Tablet,20530,8667.000,17
Desktop,36840,14570.000,17
Tablet,19200,10135.000,17
Desktop,27430,8842.000,17
Mobile,26540,14315.000,17
Desktop,33000,6412.000,17
Desktop,32730,11654.000,17
Mobile,27350,4210.000,17
Desktop,30070,7234.000,17
Mobile,25660,3730.000,17
Mobile,27090,11090.000,17
Desktop,69860,10562.000,17
Desktop,28320,8608.000,17
Tablet,18390,8347.000,17
Mobile,26520,3646.000,17
Mobile,31890,8256.000,17
Desktop,34540,12203.000,17
Desktop,36100,6642.000,17
Desktop,29150,10295.000,17
Desktop,27730,10716.000,17
Mobile,35420,8511.000,17
Desktop,33950,16573.000,17
Desktop,31720,8208.000,17
Tablet,17740,11916.000,17
Desktop,67740,13737.000,17
Mobile,34890,8722.000,17
Desktop,32770,14452.000,17
Tablet,23460,8995.000,17
Mobile,25250,5822.000,17
Desktop,27980,15798.000,17
Mobile,27050,7683.000,17
Desktop,36610,12170.000,17
Desktop,72120,2721.000,17
Desktop,30690,9101.000,17
Tablet,19020,9797.000,16
Tablet,19940,8670.000,16
Desktop,37140,10021.500,16
Desktop,28120,16994.000,16
Desktop,48760,42848.500,16
Mobile,36210,12249.000,16
Mobile,37910,22676.500,16
Desktop,29380,6943.000,16
Mobile,25800,9135.000,16
Tablet,22770,11029.000,16
Tablet,19150,13831.000,16
Tablet,21630,8962.500,16
Tablet,20270,7573.000,16
Tablet,24350,15225.000,16
Mobile,28050,3448.500,16
Desktop,30590,4428.500,16
Mobile,25270,10362.500,16
Tablet,18800,8005.000,16
Mobile,35610,8822.500,16
Desktop,46320,7174.500,16
Tablet,26680,3931.000,16
Mobile,34170,20274.000,16
Mobile,32090,9949.500,16
Tablet,21430,22475.500,16
Desktop,30990,8871.500,16
Mobile,29890,4479.000,16
Desktop,32050,16722.000,16
Tablet,23430,9202.500,16
Tablet,21470,17844.500,16
Mobile,34380,12137.000,16
Desktop,34940,13995.000,16
Tablet,23940,11332.500,16
Desktop,33850,10990.500,16
Tablet,23900,9402.000,16
Tablet,19550,10959.500,16
Desktop,34650,18251.000,16
Desktop,30250,13590.000,16
Desktop,31150,10994.500,16
Mobile,30040,4860.000,16
Mobile,32390,5635.000,16
Mobile,27770,6267.500,16
Desktop,28430,12784.500,16
Mobile,26990,10413.000,16
Desktop,28070,9655.000,16
Mobile,27640,5753.000,16
Desktop,34770,13752.500,16
Desktop,34300,11861.500,16
Desktop,29710,11801.500,16
Mobile,26190,12180.500,16
Tablet,22970,9496.000,16
Tablet,17900,9386.500,16
Mobile,30030,4920.500,16
Tablet,22680,11654.500,16
Tablet,22270,10422.500,16
Mobile,30570,8382.000,16
Tablet,21450,17041.000,16
Mobile,29630,12324.500,16
Desktop,33620,6041.000,16
Desktop,28850,6059.500,16
Desktop,68130,22020.000,16
Mobile,38130,9547.500,16
Mobile,34350,7679.500,16
Tablet,22000,6853.000,16
Desktop,48710,22694.500,16
Desktop,33510,7696.500,16
Desktop,34620,15247.500,16
Mobile,28230,11755.500,16
Mobile,34440,13695.000,16
Desktop,196550,13633.000,16
Desktop,34700,13330.000,16
Desktop,31670,10870.500,16
Mobile,34620,16286.000,16
Tablet,23420,10654.000,16
Desktop,27910,12247.000,16
Mobile,33070,8190.000,16
Desktop,32780,7631.500,16
Mobile,27280,7141.500,16
Tablet,19300,10139.000,16
Desktop,29430,7009.000,16
Tablet,18960,8862.000,16
Mobile,26960,10252.000,16
Desktop,31330,10638.000,16
Tablet,20350,12326.500,16
Mobile,34710,14936.500,16
Mobile,29640,13316.000,16
Tablet,21580,7007.500,16
Desktop,33640,10830.500,16
Desktop,33920,17288.000,16
Mobile,28100,9620.000,16
Tablet,28720,6458.500,16
Desktop,27650,7874.000,16
Desktop,69950,16544.000,16
Desktop,32790,6092.500,16
Mobile,27070,7698.500,16
Mobile,37960,15091.500,16
Mobile,30290,9609.000,16
Desktop,28590,9293.000,16
Tablet,21140,8385.500,16
Mobile,29900,6395.000,16
Mobile,27940,6875.000,16
Desktop,28960,18605.000,16
Mobile,31870,5352.000,16
Mobile,27670,7668.000,16
Mobile,34110,17093.000,16
Desktop,38740,5381.000,16
Desktop,29390,14156.500,16
Mobile,35490,7584.500,16
Tablet,23130,9194.500,16
Mobile,27990,5360.500,16
Desktop,68120,23601.500,16
Mobile,38010,17707.500,16
Mobile,33580,20369.500,16
Desktop,32680,30323.500,16
Desktop,29160,11751.500,16
Desktop,27440,13788.000,16
Mobile,28270,9226.000,16
Desktop,35620,10231.000,16
Mobile,25680,3720.500,16
Desktop,32950,7745.000,16
Tablet,21030,5554.500,16
Mobile,32340,4318.000,16
Tablet,22350,9706.000,16
Desktop,28180,15376.000,16
Desktop,30370,14790.500,16
Mobile,32890,2903.000,16
Desktop,69960,18046.500,16
Mobile,26610,6845.000,16
Desktop,29660,7445.500,16
Desktop,35640,12013.500,16
Tablet,24620,13482.500,16
Mobile,37970,22159.000,16
Tablet,23890,15653.500,16
Tablet,20580,5892.500,16
Desktop,34570,15247.000,16
Desktop,33840,9326.500,16
Mobile,29090,4437.500,16
Mobile,32290,6273.000,15
Desktop,31390,5262.000,15
Tablet,24260,12945.000,15
Tablet,23630,10818.000,15
Tablet,23050,9875.000,15
Tablet,19060,11788.000,15
Desktop,31660,8227.000,15
Tablet,49310,4332.000,15
Tablet,20340,5573.000,15
Mobile,32810,22277.000,15
Desktop,34250,11114.000,15
Tablet,19340,8286.000,15
Tablet,21550,8378.000,15
Mobile,31770,8729.000,15
Mobile,34590,15322.000,15
Desktop,30820,6855.000,15
Mobile,34240,12179.000,15
Desktop,29280,10792.000,15
Desktop,29410,9247.000,15
Mobile,27030,9666.000,15
Tablet,18650,12533.000,15
Tablet,19090,10128.000,15
Desktop,36970,10473.000,15
Desktop,33970,10280.000,15
Tablet,24400,11842.000,15
Desktop,30470,6638.000,15
Mobile,30140,21034.000,15
Mobile,28540,5839.000,15
Desktop,32640,10723.000,15
Desktop,32740,10218.000,15
Desktop,30460,10842.000,15
Desktop,32100,16913.000,15
Desktop,32970,8235.000,15
Tablet,24850,14218.000,15
Mobile,26040,10372.000,15
Desktop,33240,14031.000,15
Mobile,29560,5184.000,15
Tablet,21090,8392.000,15
Mobile,25910,9308.000,15
Mobile,31250,13780.000,15
Mobile,25780,4988.000,15
Desktop,27560,7863.000,15
Desktop,69920,26904.000,15
Mobile,38140,8391.000,15
Mobile,28590,15490.000,15
Mobile,29110,14517.000,15
Desktop,28900,14979.000,15
Desktop,30170,14837.000,15
Mobile,26170,6789.000,15
Tablet,19870,7493.000,15
