IMAGE_SIZE,TTI,FREQ
6643,5498.875215,5826
85708,3875.967205,5824
58536,6606.028679,5823
561213,8194.257604,5819
10066,6804.071146,5819
331348,6182.241279,5819
18748,5190.039367,5817
11961,9093.162195,5814
128807,9592.827254,5812
167635,2406.977257,5804
4736,4087.159745,5803
716715,9352.410720,5802
10979,5188.071539,5801
10947,7896.760952,5798
423286,5675.772296,5797
15260,8173.825052,5796
783756,8899.022272,5792
65025,22173.256432,5791
75868,8125.537040,5791
65633,9046.445519,5791
595033,7600.757037,5791
499640,5839.957476,5785
88080,4071.950718,5783
1797547,7505.540896,5783
347101,2808.554652,5782
10534,6487.467139,5782
239722,9632.194670,5779
2396946,3358.712530,5778
20286,5647.698806,5777
63003,9236.074805,5775
417172,6410.116118,5770
40564,6417.769071,5768
1203720,5724.086700,5767
14013,4221.154380,5765
77425,8834.662444,5762
195713,15123.780577,5756
1695,9389.341904,5756
282648,4971.792834,5749
40484,6265.022624,5746
45902,6356.890979,5742
14029,6660.633560,5739
31731,12570.755102,5733
12227,8305.307934,5722
289936,9346.526914,5722
84442,5388.108042,5720
38410,7311.348321,5716
182968,8404.555633,5716
30728,11838.080490,5715
17872,6834.756870,5713
252024,11992.392263,5713
56882,9950.133403,5712
71236,8118.026790,5711
657748,9184.805113,5711
48523,10514.395724,5706
57486,6329.735320,5705
238412,1432.837454,5703
112977,13126.905313,5703
90803,5729.732011,5698
13752,11525.425835,5690
68351,2071.596340,5683
78607,7525.693012,5681
166035,12533.919204,5681
4078,27635.995951,5680
8572,7460.072763,5676
30641,7654.537919,5670
5762,15147.263139,5670
52142,3312.064385,5669
202203,9416.197845,5661
85957,10427.667904,5658
5130,4796.140004,5657
20394,6650.236958,5655
355644,6263.654227,5654
92143,9014.667433,5653
4696,5149.699222,5652
73,6226.984784,5652
370063,4105.432844,5651
501741,4944.827580,5649
3187142,9942.927585,5648
215858,6009.649371,5647
3620,16707.134125,5644
123909,7226.659107,5644
65421,2319.561149,5642
2203,6105.701543,5639
64709,3802.856509,5638
170456,3870.474787,5632
575262,8499.728467,5631
314643,4748.536152,5629
38191,10397.681422,5625
109079,9753.496356,5625
156,7370.781178,5621
3674,13573.383615,5615
5616,9080.334105,5612
7895,5147.909383,5606
11291,3378.717981,5606
119544,3957.785829,5603
570231,5020.874353,5603
30556,6020.078022,5601
493289,11995.623750,5600
269048,7812.533583,5598
205041,6910.016798,5596
23589,12436.456918,5594
3309,7169.385303,5593
2117801,5371.636981,5592
49091,6614.774061,5590
187132,17002.696617,5587
94173,7716.943190,5580
338419,5620.406597,5578
5820655,6623.838270,5571
93331,9666.547593,5568
57798,4636.268499,5568
307688,4918.316026,5566
19016,10604.121473,5565
73524,8016.016532,5565
3583,10610.551222,5564
23442,8284.216751,5564
78,7100.402913,5562
1021,576523.652760,5561
160947,7076.633501,5558
240590,5511.695754,5558
27421,5192.458671,5553
301234,2971.253559,5549
1168118,3248.778338,5549
392310,8595.891673,5548
614275,9430.564214,5544
5085,7877.429912,5543
16596,11525.616453,5543
71788,3881.783150,5543
1348475,9130.140379,5535
411057,5233.811563,5535
555906,4284.485456,5535
4261,7887.799638,5530
1062923,7413.554369,5527
32646,12272.650380,5526
891,5633.374661,5525
39824,8316.331463,5524
584464,7720.656103,5522
3416,6709.578909,5519
128765,8094.267828,5511
11543,6147.575241,5509
375418,9953.012532,5506
90261,7888.996912,5506
4555,6788.456774,5506
140079,13855.884161,5499
100795,11181.030193,5498
311786,8044.716391,5497
12680,10565.303604,5494
497660,6859.246815,5494
28967,9014.808700,5494
105928,9497.854724,5493
1099477,5978.717225,5492
12520,6695.347842,5491
301521,6231.867553,5489
129797,8346.267773,5486
2646,6523.736362,5481
265233,6089.013328,5477
8169,5361.257169,5475
104533,5988.604898,5472
501157,3820.922824,5468
8963,8187.736784,5467
26930,8067.266105,5464
19710,6396.296120,5464
39329,4892.285008,5463
2458,8530.666850,5460
43142,4127.873074,5452
142671,5244.121674,5449
252368,7921.098385,5448
128980,12740.815128,5447
88588,1885.901928,5445
34578,91080.997611,5442
123736,14037.895975,5441
693734,4276.931066,5440
110706,14813.170404,5440
58444,8932.447775,5438
669894,6320.851021,5437
620841,6199.355408,5436
200353,6817.270837,5435
475096,8284.629350,5431
3379,7702.852036,5427
6570,7129.331736,5426
2551,10261.084271,5423
536585,3044.698082,5422
33344,6326.361188,5421
334454,6790.539852,5420
6029,7734.266334,5418
27452,12935.222530,5415
2370021,6571.132828,5413
37352,8372.703492,5413
265351,13057.392349,5411
12124,6187.985370,5400
657468,5520.761808,5399
20993,7220.639229,5394
27759,6759.360838,5393
66809,10741.359822,5386
13494,3319.442608,5384
159389,8649.887774,5382
30121,5951.039398,5381
268794,7665.402416,5380
20675,3789.701989,5379
52564,7208.701004,5378
1681552,6724.818013,5374
81011,5879.534152,5373
1452717,7056.501768,5373
3100,15320.821788,5370
323045,7370.507449,5370
5598,7426.593441,5367
286259,5939.132874,5366
11310,8734.988814,5364
129847,5961.526100,5364
1231235,7418.768010,5358
11244,5567.896172,5355
3695,11631.029324,5354
416041,6367.737668,5352
7645,10908.489163,5352
59232,7307.071402,5350
330485,10222.594013,5345
257199,10673.323293,5345
288890,5254.839730,5341
287097,7197.625258,5337
77536,11686.350647,5333
418487,6195.210763,5333
46031,6893.776257,5332
4291,7660.468844,5328
275744,5658.616150,5325
1805895,21785.856203,5320
49390,7705.303931,5317
486610,5531.705927,5315
103055,3116.376176,5314
2708208,13820.695898,5314
240914,2635.901167,5312
96447,6001.642064,5311
7652,10392.562335,5310
255394,6316.384065,5309
754539,5879.656992,5306
48607,10959.896097,5303
424656,6740.692061,5303
278788,15309.418947,5299
6482084,8864.909983,5299
130721,10128.427601,5297
42872,2565.158014,5297
443252,14573.914653,5296
1386339,11374.686189,5293
872612,7039.867536,5292
370786,4747.159198,5289
886238,8636.998486,5285
17671,2454.279659,5285
285330,7761.025927,5284
69010,4795.643952,5283
49796,6559.873722,5282
659346,7233.947368,5282
158053,5967.444929,5275
69840,10101.213541,5273
453065,7783.068501,5270
130491,5070.232827,5270
128976,9423.515750,5270
3208,8280.162106,5262
675100,7735.782493,5255
4435,7589.289629,5255
30695,9027.303123,5252
12188,5772.535327,5251
1706888,8188.628190,5250
1027002,9798.692571,5250
931255,11207.932749,5249
2467103,1931.654653,5244
84987,11511.996375,5242
130799,7455.025186,5241
297963,4844.815076,5240
2109553,12468.713358,5233
38452,7222.423599,5229
3912,14938.866271,5227
81711,15115.528443,5221
9371,6016.013806,5215
112650,7964.764334,5215
638185,8910.896605,5213
57735,6508.256238,5210
212035,9922.174347,5208
15765,5789.973108,5206
4780,6610.847972,5203
6778,21022.172401,5203
27062,4767.326923,5200
64026,7394.693536,5198
23471,5208.374519,5196
60176,11033.166346,5194
1628,7614.339306,5190
3529841,4381.203818,5186
222787,6073.510220,5186
11731,5855.407257,5181
729834,4769.609846,5180
338,8725.410890,5179
426747,6270.879320,5179
46276,7802.475768,5179
2679,16922.149758,5175
115113,8366.833978,5174
11940,7139.952059,5173
141325,4107.001160,5171
69647,4149.699303,5168
1016,3672.548481,5167
12128,4143.969392,5162
159515,9306.978682,5160
2125201,4978.232053,5154
4321,5381.243353,5153
172126,5001.150786,5153
2935,11240.225349,5152
16710,8949.496797,5151
43819,6986.146214,5150
37089,7367.660777,5150
85956,10575.245338,5148
357029,4877.219090,5144
578413,7508.098833,5140
576609,7655.511189,5139
37286,12683.066952,5138
11300,5431.332425,5138
283439,16255.383298,5137
31234,12198.255402,5137
18071,8081.196223,5137
12181,29285.438559,5135
3926,14579.436112,5134
347994,5668.522510,5131
4090,13240.024557,5131
167903,6224.575746,5129
763475,6273.750049,5125
92126,15216.440843,5122
478298,3471.434401,5122
1769256,5662.579965,5121
36003,4002.053146,5118
334580,8272.798045,5115
116475,6171.087195,5115
46732,7150.448181,5114
166077,13333.844092,5112
1026313,4751.044601,5112
3788,14670.404147,5112
159356,4217.593420,5106
50537,8664.681364,5103
143469,6727.996079,5101
1525745,5409.023529,5100
78973,6083.747401,5099
601567,4431.756916,5097
134502,7672.333006,5096
45874,4576.353218,5096
7301,9134.049264,5095
2281,6596.549008,5091
6858,6546.436346,5090
5000214,5463.970316,5087
43552,3448.896341,5084
74702,5272.224823,5084
143024,5069.439898,5083
576590,9327.045651,5082
18412,5938.061811,5080
818284,9729.108726,5077
54436,3582.702857,5075
3578,20376.173536,5071
158055,9734.908876,5070
102928,4868.646943,5070
5090432,6277.072612,5068
11375,2344.140320,5067
136556,6090.608687,5065
79674,3337.869866,5064
528465,8866.114579,5062
2746379,6459.331160,5061
70569,19639.928854,5060
10692,4720.416568,5058
1877347,7230.376706,5057
26241,6915.488528,5056
855640,3137.849288,5056
419787,6053.800317,5053
1204972,13873.365076,5051
160282,3907.063366,5050
7453,15750.123960,5050
330443,8943.768073,5049
65578,9708.409118,5045
34720,6100.762094,5044
6722,5999.511402,5043
170146,1085.641015,5042
901120,9425.821322,5037
1031081,4621.152135,5035
5503,4591.727797,5033
45914,5609.402703,5031
934489,10834.214314,5030
66582,4540.512132,5028
8859,108430.495026,5026
602990,7693.763383,5025
5551,17419.214613,5023
106148,4643.456898,5023
14083,5452.128435,5022
38670,9716.423989,5019
835380,4248.748306,5018
34733,7497.752493,5014
8224,12769.858368,5013
2185,4519.530527,5012
7972,7669.861821,5008
55255,24337.797403,5005
128039,4199.998401,5004
448358,10100.190486,5003
899163,3829.815511,5003
46451,10489.989002,5001
44563,7109.390078,4999
41538,6199.385354,4998
103682,15584.706848,4994
33167,1298.429888,4992
681319,5255.136072,4990
1674958,11001.228394,4987
3744,14235.089669,4985
45571,5937.552257,4985
9153,40394.442014,4984
665717,8341.223917,4984
98538,4902.414326,4984
15304,5589.239807,4979
1525703,5513.611011,4977
574935,5599.897910,4976
217281,10703.737033,4974
17447,5647.847949,4972
4097,12095.892713,4968
561536,15889.494561,4964
4447,5924.521257,4963
641000,12864.492342,4962
12346,5640.525817,4958
37267,5243.413960,4957
6314470,4722.080089,4957
174637,4260.060998,4951
52621,6431.603960,4949
91513,5708.380962,4948
651113,10478.565797,4947
2106,6073.150192,4947
455854,12653.160162,4945
3398,13287.941950,4944
79956,6774.685073,4944
8722,5469.830299,4944
460480,5989.719547,4942
3796502,5279.425015,4941
286279,21453.285541,4938
71948,4500.439449,4938
175237,8978.158566,4938
22643,5836.294856,4938
41167,6412.265290,4938
746340,20029.318679,4936
4570,5974.146707,4935
1843,6334.868586,4931
35744,5717.548204,4927
26543,5058.590826,4927
212043,5974.090761,4925
16584,5587.538883,4925
2322,3425.007108,4924
253666,14593.633557,4923
329226,5855.596587,4923
717121,10422.360569,4920
116323,5725.380517,4917
2254,6559.771469,4914
1277191,6783.762108,4914
95453,6240.307551,4913
48,3124.588595,4910
47840,9458.327902,4910
1785,7570.732627,4907
404072,4669.399632,4897
141236,4608.478856,4895
60729,7410.039436,4894
16843,4328.819092,4892
3596,12403.176759,4888
3431810,5842.222791,4888
7284,5683.561080,4887
68760,7758.857786,4887
105449,6384.188498,4886
91457,6644.387638,4886
140492,5709.297646,4885
283138,4733.453224,4885
69021,4410.924258,4885
79718,5977.168544,4883
1128,5655.015980,4881
71906,5668.914754,4880
801424,4101.797868,4878
101766,2704.285011,4877
571449,5928.848677,4877
16078,25909.240771,4876
593998,7145.131131,4873
29613,11000.908251,4872
92153,8446.143708,4871
212,11887.985415,4868
665525,11608.642079,4867
320817,5250.018697,4867
126836,7042.279844,4867
168197,7799.573221,4862
91155,7195.292472,4862
889742,6620.813413,4861
49,6554.475690,4854
1877864,5758.360264,4852
396027,3660.778763,4850
26970,7516.596741,4848
4123,6903.004749,4843
781516,18014.879389,4842
34426,7855.541847,4839
59275,9485.113867,4839
12410,6789.683547,4838
7625,12706.659359,4835
4292,8697.503310,4834
8430,5241.994205,4832
12242,3903.056912,4832
54042,8968.455562,4827
224787,4124.537409,4825
3835,11166.244246,4823
185465,6869.627955,4822
138162,8853.685608,4822
2502,7721.771417,4821
31788,16958.853527,4820
20811,5270.849585,4820
15159,4747.051724,4814
3541,10651.379518,4814
305837,9378.286308,4813
239410,5234.949075,4811
25423,9383.746985,4810
4639,11687.975874,4808
4329,6281.114000,4807
4728,9956.173705,4807
197813,5880.763163,4805
19489,4287.285179,4804
238259,2447.677010,4802
46790,6472.202207,4802
332058,5479.806331,4802
112238,14975.367500,4800
97555,6120.724318,4799
360936,5054.429108,4796
418895,7414.708863,4795
72823,3418.871089,4794
50482,4742.470588,4794
40170,5933.472147,4793
689057,3680.459211,4793
668744,4551.749374,4792
367668,5772.928199,4791
16398,10595.099770,4791
1883829,4700.908996,4791
70036,5361.775830,4791
82511,8200.788891,4789
5064,10638.348171,4785
272331,11533.971578,4785
29246,8026.978888,4784
27160,6907.170992,4778
3662,15475.383424,4778
139166,5185.115997,4776
87661,4902.883770,4775
271406,11570.527650,4774
503005,6015.542217,4773
422214,12765.060168,4770
6596,4674.780739,4766
55884,5114.182696,4762
647107,6173.743908,4760
368403,8656.503571,4760
50209,8531.723870,4755
29952,6436.999369,4753
9300,6240.343362,4753
7967,9743.854316,4750
11680,7141.454411,4749
10189,12984.499263,4749
11049777,4679.831648,4746
58411,10419.908880,4741
54285,8916.702977,4737
29645,5985.425042,4736
1360,9899.488279,4735
86006,7286.674065,4731
303829,12013.762952,4729
232429,5023.346870,4728
418497,6191.993653,4727
4189,6812.170969,4726
47461,4592.508256,4724
82884,6432.245447,4722
1449293,3720.265198,4721
560988,7815.323093,4720
758166,7323.814407,4720
2551227,7031.090485,4719
6127803,6583.251855,4717
214713,10607.463073,4712
21606,5342.465620,4712
143479,5566.822081,4710
372320,9786.984485,4705
132021,8515.210884,4704
146420,1477.621093,4703
4557,6800.349638,4702
37806,5953.552105,4702
45963,7549.789194,4701
100183,7400.560944,4701
69946,9759.961686,4698
171463,5589.195870,4697
4157509,6041.546945,4697
6777,3547.928252,4697
16910,4455.135066,4694
16107,206395.381206,4693
256414,21417.435422,4692
4221,7752.153912,4691
45779,6856.659348,4691
85232,5569.285988,4689
18460,4594.425645,4687
34386,11941.545881,4686
327380,7140.806576,4684
54634,8466.038264,4678
2169571,4476.346236,4676
44164,5872.013262,4675
23836,9355.679872,4670
720707,7941.034904,4670
86061,8133.801456,4669
73301,8430.581620,4668
1742334,9290.802615,4666
484446,6364.110611,4665
413309,9501.059404,4663
765165,6158.120952,4663
58982,4059.555365,4660
559201,8419.870490,4656
13081,4739.090011,4655
81984,2177.779115,4654
7414,10826.228025,4653
13998,9972.626827,4652
821173,2282.644148,4648
198346,4474.265491,4648
11249,5967.185886,4648
8775,218336.437271,4647
403529,6692.924021,4646
569477,4011.956456,4639
338741,9007.733290,4638
102408,4256.858930,4636
5846,11023.664867,4631
213305,6274.288183,4629
51818,4961.390534,4627
37694,7548.342845,4626
794489,6175.947687,4626
6877,6160.123513,4623
255264,5186.995238,4620
4550,8850.410134,4618
92507,13675.461672,4618
880432,6604.978995,4618
2125410,6237.629277,4618
281786,5841.281568,4617
17194,10949.124973,4617
126759,7238.886649,4614
1889639,8522.755743,4614
974705,6424.830733,4614
297126,4371.732120,4614
242961,5005.118247,4609
2369239,7126.141245,4609
247890,6979.534419,4605
14234,8805.219592,4604
66035,3582.590139,4604
28486,6834.864683,4604
309845,5969.934797,4601
518642,3999.315217,4600
2290,7136.955652,4600
2460,9712.970428,4599
256,5939.306118,4593
34974,9963.470499,4593
20790,63877.480401,4592
703483,4651.582317,4592
20478,9711.605796,4589
91859,4662.587402,4588
196687,7954.479285,4586
52437,7814.699891,4585
176468,5717.832969,4580
2457992,7098.110941,4579
15526,7369.928790,4578
1480654,2734.116477,4576
16124,8621.724530,4574
4843877,6920.137546,4573
75423,10622.267221,4573
56997,6889.196850,4572
3800,14333.243438,4572
561669,4900.201662,4572
121646,12382.750602,4571
77918,6825.869365,4570
130482,7788.967396,4570
82961,10637.224338,4569
306251,7470.281524,4568
39689,1432.800613,4564
218,45166.530805,4561
729161,7573.958114,4560
3306547,8957.103751,4559
5444,13413.858428,4556
18831,5294.280571,4555
12154,9340.378485,4555
684722,5622.727772,4555
51116,9547.869317,4553
5308,15836.640018,4553
48734,7775.528779,4552
42653,4650.518348,4551
43623,441456.189629,4551
722745,4263.533304,4549
1445,7496.988556,4544
15668,12106.178336,4542
176617,4308.989650,4541
189627,5859.757048,4540
129882,6905.134171,4539
1912513,8227.939634,4539
559355,10572.323328,4531
12462,7212.991830,4529
37709,7389.772918,4527
2960,10444.755688,4527
28852,6611.569724,4525
15448,5559.106298,4525
19787,5550.064088,4525
37062,1250.349469,4524
24595,3052.174624,4524
695435,8028.073182,4523
4786,8774.117647,4522
68898,4387.112119,4522
43580,4663.293077,4521
2190329,3164.513824,4521
24553,5108.043815,4519
25320,11276.425409,4518
16163,32864.549623,4514
46640,4393.242579,4514
3891,11572.509639,4513
3679,14029.924219,4513
2478,16627.147606,4512
887882,6273.071603,4511
8232,11222.577384,4510
29708,7367.129962,4509
45430,10807.014872,4505
167371,5571.059059,4504
348554,12050.110149,4503
438408,12168.270486,4503
776325,11234.047312,4502
53278,2536.603556,4500
39532,11089.023344,4498
66917,7814.294078,4492
12614,6999.954798,4491
3597,10542.224053,4490
3863646,4344.303186,4489
159632,7203.195144,4489
572783,8742.720365,4488
90493,5148.899955,4488
6962,13662.184797,4486
698,4951.028310,4486
246566,9047.433541,4484
646549,7447.779835,4483
941300,6151.396921,4482
464497,5456.704490,4477
46725,7815.108132,4476
188440,8178.292291,4475
67283,7856.624721,4474
61800,8292.019669,4474
751571,6329.396020,4472
1824,4653.354651,4472
438534,10878.281369,4471
119380,6394.044072,4470
243176,5363.568233,4470
6024,10557.848993,4470
239680,8594.299015,4468
12067,5172.452205,4467
116145,4410.208641,4467
657845,6395.823964,4465
1397399,10092.723728,4463
6303,8194.890208,4463
11323,8451.291797,4462
1100585,6528.709996,4462
84590,10562.602961,4458
19058,9696.411936,4457
236488,4730.337522,4456
58165,3866.408305,4455
219190,5612.427256,4454
157834,4180.802200,4454
235144,2862.739335,4454
11402,10218.468897,4453
178254,6718.931011,4450
554582,3419.701573,4450
28829,6749.364515,4447
427448,3579.155611,4447
295146,14193.085901,4447
157843,5165.060265,4447
877446,5848.002923,4447
303471,4822.433648,4446
238062,3015.924859,4445
230409,9907.466697,4444
79300,12951.553230,4443
84777,7656.397029,4443
36986,10218.226075,4441
54115,4685.683559,4440
4108,6506.882379,4438
1461,1496.289320,4438
6405541,5120.405454,4437
540413,5747.784150,4429
15774,6093.218383,4428
54447,11576.557088,4423
32802,10532.898236,4422
557859,10469.852782,4422
20983,9631.883311,4422
14038,4782.827001,4422
53557,9958.839629,4421
27282,5274.329638,4420
237372,7563.047770,4417
228007,5292.170594,4414
270360,9082.294584,4413
19848,6962.534330,4413
243014,6023.357062,4411
190491,9007.581538,4409
52487,7521.562840,4408
6200,8367.399273,4403
20838,17169.427890,4403
10597,5327.546136,4400
111268,12470.830871,4399
284098,6628.831249,4397
2077233,7091.754833,4397
70030,8842.682139,4395
2986,5632.566227,4394
212436,2677.872297,4393
104095,8789.178173,4389
124907,15409.228070,4389
1517137,5441.874658,4388
50868,3076.836107,4387
145304,5572.278158,4386
7161,4050.919215,4382
27802,6920.600137,4379
1197335,6182.662403,4378
225226,10618.745774,4378
13288,5719.958876,4377
181806,18053.146057,4375
142845,11252.100343,4375
63906,7642.991312,4374
576581,5974.285649,4369
167987,6301.825321,4368
48095,4688.863324,4368
70062,4338.358516,4368
16896,4732.992901,4367
74706,4438.235631,4367
22214,7900.580985,4365
475783,5701.503780,4365
393745,13760.815765,4364
468498,5495.182443,4363
745650,7081.915635,4362
65934,9483.195094,4362
432658,5176.403440,4360
77398,8987.950000,4360
731447,8671.635216,4356
814831,6933.232077,4352
22708,9324.663063,4348
16577,5093.164213,4348
717068,10944.901334,4348
46058,4896.891114,4344
5090474,5795.502072,4344
938426,8441.512437,4342
26367,14734.200092,4338
932859,10454.521569,4335
3908654,4628.318874,4334
3990,5830.094832,4334
16120,7307.553530,4334
1159446,5394.656358,4333
534946,9088.192334,4331
28260,7279.406098,4329
282864,5199.265943,4328
980175,8964.646869,4327
457761,5808.009015,4326
758948,7278.113064,4325
93262,12678.717889,4321
73712,11083.493287,4320
6639,5063.697545,4318
1013459,5788.071594,4316
59210,6708.319741,4316
135281,6190.425956,4315
4460,7570.657004,4312
2111,2854.633411,4310
1142183,4786.819216,4309
237287,7481.003482,4308
5587,8973.262131,4307
188398,8381.485482,4305
17319,6646.278281,4305
110259,8867.779507,4304
8297,5327.513482,4302
5853,6724.916996,4301
34131,9160.463953,4300
57741,8947.116387,4296
83160,5977.550640,4295
448186,6037.892408,4294
355228,4543.250932,4292
125503,4983.167793,4291
715780,5167.000699,4289
33651,7279.472138,4289
24302,3270.446933,4287
85955,10504.810968,4285
25465,10246.045041,4285
6835,7090.742237,4283
238633,6074.548681,4283
151,3982.599113,4283
654742,4832.482485,4282
330238,13197.270220,4278
7132,6715.877923,4276
72755,8580.629006,4275
8907,14713.190733,4273
1681468,6042.427869,4270
441311,11084.291803,4270
680844,6111.257377,4270
29439,8711.521902,4269
51048,8422.131912,4268
65378,6155.168034,4267
3618,14020.218420,4267
10086,19456.359587,4266
354976,7323.634232,4265
9044180,9098.703869,4265
130267,6883.919090,4264
1336887,3555.586110,4262
304523,5720.670577,4262
4157467,6299.619103,4261
8006,7823.752347,4260
1206304,5668.507512,4260
352033,5278.047418,4260
26726,6846.760742,4259
640318,5365.941287,4258
119532,8978.880902,4257
1012587,4283.505880,4252
246,6372.283866,4252
84423,6327.516471,4250
11240,15945.218588,4250
44520,4664.077176,4250
866430,2619.262353,4250
48155,4689.124794,4247
185318,5988.228504,4245
1734328,5842.214841,4245
49554,7584.970311,4244
33130,6223.822296,4243
657479,5004.116455,4242
17451,6386.514151,4240
716758,8261.762444,4239
29009,7567.241331,4239
331914,14752.643936,4238
278787,14804.309018,4236
5179,2990.153592,4232
162717,9163.907609,4232
237735,7318.839281,4231
91760,8797.252306,4229
176334,4085.216651,4228
659296,6072.325290,4227
4738,6114.828957,4227
25869,8171.445444,4225
8437,5597.950284,4224
53096,7737.371002,4221
43606,4819.381043,4220
15567,3563.338389,4220
89339,6323.997867,4219
423436,10931.316101,4217
18292,3309.532132,4217
666979,13695.609675,4217
50443,9393.942112,4215
3810160,5039.802088,4214
29868,6995.902468,4214
324976,11389.564340,4212
4126672,5160.289886,4212
15305,5275.478622,4210
12965,6950.624228,4210
85967,10396.435154,4210
5868,8681.025891,4210
209970,7949.908314,4210
25618,14529.735741,4208
575906,3586.107941,4206
840260,4230.285375,4205
5289,5866.112961,4205
683624,7463.457184,4204
370863,4383.736617,4203
267728,64271.151320,4203
637964,5070.797715,4202
3267,8908.373156,4202
818510,5895.713402,4201
2242172,8041.050262,4198
15556,6622.902334,4198
5843,11211.047415,4197
43486,8346.394423,4196
172,6438.796901,4195
309634,6704.477939,4193
445599,8140.584726,4190
544882,9077.789449,4189
14756,6599.299427,4188
59724,4963.999283,4186
66653,2831.943622,4186
39080,99657.128076,4185
1883423,4494.157945,4185
26818,8454.313576,4184
253624,13207.193595,4184
68916,3792.821967,4179
25312,9731.831539,4179
725554,5203.701532,4178
346520,6406.088080,4178
323798,8952.039263,4177
248525,7641.657088,4176
31577,1625.033789,4173
61760,4231.223394,4172
326385,4642.484892,4170
1517346,6621.735908,4169
144767,8957.423363,4169
2457,13630.234405,4168
6632,5131.432205,4167
20497,4576.701704,4167
7117,3254.157427,4167
332620,7371.994479,4166
232862,12415.792117,4161
1769047,4776.068029,4160
21700,6628.327885,4160
33965,5579.100745,4159
98754,5585.651515,4158
3821143,4736.504570,4158
422742,8576.920578,4155
891164,8198.881078,4154
11534415,9922.989162,4152
529655,3956.691807,4150
146418,1280.176910,4149
10700,7992.112397,4146
213486,19690.982143,4144
285893,4384.721284,4144
147899,11557.329471,4143
8764,8208.530292,4143
55569,6658.779817,4142
418425,7134.631820,4142
283158,8179.701352,4142
1460497,5269.178942,4141
64281,4013.067633,4140
1889613,7913.371498,4140
733874,5070.726921,4138
6862,17357.603915,4138
58402,7094.182104,4135
64983,17768.753749,4134
58421,7862.522865,4133
4612,5644.017913,4131
740034,7578.030751,4130
34490,165985.100751,4129
31884,6275.292636,4128
453743,8252.665940,4128
3604,8371.729828,4127
23634,5112.192242,4125
23505,12761.904415,4122
6752,9496.043921,4121
19218,5278.707039,4120
905,4963.577810,4119
410196,5358.449733,4118
37525,7472.379402,4117
2083775,265224.017493,4116
4635,9085.611516,4116
282463,11433.036209,4115
1861159,6472.105225,4115
235727,7583.615459,4114
51066,5533.394507,4114
38994,7822.955264,4113
4204,9951.068093,4112
5947,6894.303406,4110
2094,14507.990024,4110
91896,3384.622687,4108
428691,4978.283350,4108
3089,6763.599221,4107
2947,6829.764978,4106
48875,8885.655290,4102
196601,5505.092416,4101
23400,7887.267496,4101
98331,18870.624634,4100
827130,5456.816207,4097
106238,5115.860840,4096
958414,9988.431152,4096
3887,7821.442735,4095
124848,4888.798779,4095
80387,5868.979712,4091
84986,10561.857283,4085
12705,5118.050441,4084
25931,8310.297820,4083
4068,7717.468643,4082
418524,7606.308748,4081
416194,3267.412990,4080
30765,6135.967884,4079
59877,7426.712114,4078
210854,4710.026497,4076
1073224,2577.811580,4076
39900,8980.898160,4075
37692,6221.325068,4073
4727,8280.082986,4073
838676,4182.604520,4071
495175,2724.462294,4071
857538,7038.656511,4070
22083,5917.101770,4068
3288754,23793.544649,4065
6846,8026.846211,4064
82105,6848.765198,4063
96799,19103.532512,4060
129689,11512.050493,4060
3513312,7465.437300,4059
18257,8181.001478,4059
252452,7649.644653,4058
56385,7086.173484,4058
608185,5795.519103,4057
264920,13164.724852,4056
341799,3242.873858,4051
31064,5675.660331,4051
70,9858.469514,4051
247908,9283.128610,4051
1903,12680.226667,4050
2244,10663.463077,4049
224289,8841.366782,4046
24946,12520.764212,4046
292242,9523.681098,4042
364942,9686.596287,4040
45248,145700.912107,4039
19530,5971.286209,4039
231898,12378.292049,4037
1131020,9630.485382,4036
1467080,7866.590188,4036
422978,10583.896159,4035
28918,5748.024294,4034
65728,8275.677411,4033
20982,10037.670305,4031
304254,5604.223022,4031
4829,8173.391067,4030
73344,4977.247146,4030
49872,5118.872457,4030
174,88137.579196,4028
3834,13411.108021,4027
166634,15597.566071,4026
7789,16358.026329,4026
7856,9138.420229,4024
419989,6882.231610,4024
35433,8018.469799,4023
34896,9606.683988,4022
1244811,5905.930348,4020
1885087,3943.833333,4020
55354,11742.282906,4019
64706,6101.486184,4017
649678,9060.591984,4017
332385,10785.806773,4016
6568,8750.725598,4016
92212,12175.037111,4015
243361,9541.060523,4015
54057,5130.524925,4012
610092,7884.915503,4012
1573267,8639.729063,4012
717036,12127.078304,4010
6397,6957.825436,4010
83643,16226.294264,4010
508816,4397.808882,4008
36584,4329.468313,4008
2808,22609.744511,4008
715783,4687.110557,4007
1202792,5048.105815,4007
628031,10611.652674,4002
97953,9927.250625,3998
7687,6236.469235,3998
5521,5763.125813,3998
31036,6104.849137,3997
7557,5213.448448,3996
178170,9419.120651,3995
44430,5594.751127,3994
2325,7583.510015,3994
8019,7926.635271,3992
722236,6972.949148,3992
959352,5077.155600,3991
648813,5356.764912,3990
7678,17523.419799,3990
345104,5505.197392,3987
108784,5584.440652,3985
119979,6947.845884,3984
410967,7979.143682,3981
560040,5350.528259,3981
1633481,7310.164070,3980
1033174,9039.366834,3980
14586,3538.894948,3979
168482,12531.563097,3978
168155,7632.522899,3974
60008,9980.304227,3974
863835,5396.170191,3972
29182,7084.145015,3972
103193,6848.962478,3971
88408,9907.676071,3970
7133,4935.094782,3967
13010,6420.579067,3965
19782,8161.302396,3965
98276,6143.320383,3964
